year,ISO_code,countries,region,pf_rol_procedural,pf_rol_civil,pf_rol_criminal,pf_rol,pf_ss_homicide,pf_ss_disappearances_disap,pf_ss_disappearances_violent,pf_ss_disappearances_organized,pf_ss_disappearances_fatalities,pf_ss_disappearances_injuries,pf_ss_disappearances,pf_ss_women_fgm,pf_ss_women_missing,pf_ss_women_inheritance_widows,pf_ss_women_inheritance_daughters,pf_ss_women_inheritance,pf_ss_women,pf_ss,pf_movement_domestic,pf_movement_foreign,pf_movement_women,pf_movement,pf_religion_estop_establish,pf_religion_estop_operate,pf_religion_estop,pf_religion_harassment,pf_religion_restrictions,pf_religion,pf_association_association,pf_association_assembly,pf_association_political_establish,pf_association_political_operate,pf_association_political,pf_association_prof_establish,pf_association_prof_operate,pf_association_prof,pf_association_sport_establish,pf_association_sport_operate,pf_association_sport,pf_association,pf_expression_killed,pf_expression_jailed,pf_expression_influence,pf_expression_control,pf_expression_cable,pf_expression_newspapers,pf_expression_internet,pf_expression,pf_identity_legal,pf_identity_parental_marriage,pf_identity_parental_divorce,pf_identity_parental,pf_identity_sex_male,pf_identity_sex_female,pf_identity_sex,pf_identity_divorce,pf_identity,pf_score,pf_rank,ef_government_consumption,ef_government_transfers,ef_government_enterprises,ef_government_tax_income,ef_government_tax_payroll,ef_government_tax,ef_government,ef_legal_judicial,ef_legal_courts,ef_legal_protection,ef_legal_military,ef_legal_integrity,ef_legal_enforcement,ef_legal_restrictions,ef_legal_police,ef_legal_crime,ef_legal_gender,ef_legal,ef_money_growth,ef_money_sd,ef_money_inflation,ef_money_currency,ef_money,ef_trade_tariffs_revenue,ef_trade_tariffs_mean,ef_trade_tariffs_sd,ef_trade_tariffs,ef_trade_regulatory_nontariff,ef_trade_regulatory_compliance,ef_trade_regulatory,ef_trade_black,ef_trade_movement_foreign,ef_trade_movement_capital,ef_trade_movement_visit,ef_trade_movement,ef_trade,ef_regulation_credit_ownership,ef_regulation_credit_private,ef_regulation_credit_interest,ef_regulation_credit,ef_regulation_labor_minwage,ef_regulation_labor_firing,ef_regulation_labor_bargain,ef_regulation_labor_hours,ef_regulation_labor_dismissal,ef_regulation_labor_conscription,ef_regulation_labor,ef_regulation_business_adm,ef_regulation_business_bureaucracy,ef_regulation_business_start,ef_regulation_business_bribes,ef_regulation_business_licensing,ef_regulation_business_compliance,ef_regulation_business,ef_regulation,ef_score,ef_rank,hf_score,hf_rank,hf_quartile
2015,BGD,Bangladesh,South Asia,2.027801584,3.930482973,3.31334567,3.090543409,8.998764808,5,10,5,9.84284619,9.137721861,7.79611361,10,7.5,0,0,0,5.833333333,7.542737251,5,5,5,5,,,7.5,7.128888889,5.044444444,6.557777778,5,7.5,,,7.5,,,7.5,,,7.5,7,6.27793609,9.689828008,4,3.25,7.5,7.5,7.5,6.531109157,0,0,0,0,0,10,5,0,1.25,5.292208858,145,9.723529412,9.724590355,7,9,9,9,8.862029942,3.175273527,3.043030783,4.73456947,4.166666667,3.333333333,0.941148344,3.087607391,3.477366368,4.298547449,0.794871795,3.01713395,9.826859697,9.529689589,8.761143954,0,7.02942331,6.526666667,7.22,6.1636,6.636755556,5.908625956,0.162721893,3.035673925,10,5.23988962,0,7.633169251,4.291019623,5.990862276,5,8.632,10,7.877333333,10,5.481346126,6.723143772,10,1.36606213,10,7.261758671,3.600968067,3.777777778,9.230716001,2.01905558,6.526637241,5.123942987,5.046516275,6.728536093,6.33,117,5.811104429,136,4
2015,BRD,Barbados,Latin America & the Caribbean,8.038230574,6.777947121,6.079915782,6.965364492,5.637136413,10,10,,10,10,10,,,,,,,7.818568207,10,10,,10,,,,9.444444444,8.194444444,8.819444444,,,,,,,,,,,,,10,10,9,7.75,,,,9.1875,,10,10,10,0,0,0,,5,7.82185123,50,7.647058824,5.968941943,6,6,6,6,6.404000192,6.43016363,4.110034171,6.498498057,9.8,,3.803003329,6.174797134,7.495681957,4.895975012,0.871794872,5.756723061,7.851123006,9.273955245,9.787756706,0,6.728208739,8.353333333,7.86,5.6344,7.282577778,6.036763717,5.286997017,5.661880367,10,6.842255023,0,9.403179512,5.415144845,7.089900747,8,0.859,10,6.286333333,8.9,3.902928673,6.350840487,8,5.683031065,10,7.139466704,4.17781926,6.666666667,9.438867635,4.353261423,4.999638041,7.343389627,6.163273776,6.529691271,6.5,107,7.160925615,64,2
2015,BLR,Belarus,Eastern Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,BEL,Belgium,Western Europe,9.056079129,7.61364443,7.55747522,8.075732926,9.220406912,10,10,10,10,10,10,10,10,10,10,10,10,9.740135637,10,10,10,10,,,10,8.3,6.616666667,8.305555556,10,10,,,10,,,10,,,10,10,10,10,9.333333333,9,10,10,10,9.761904762,7,10,10,10,10,10,10,10,9.25,9.185713173,12,2.405882353,2.010415679,10,2,0,1,3.854074508,7.88354695,5.901105294,7.886131474,10,8.333333333,5.565037753,4.767009987,8.133333524,6.821897258,1,7.254599508,8.997155302,9.771930225,9.887881204,10,9.664241683,9.100559738,8.98,7.0012,8.360586579,6.616761495,9.963313765,8.29003763,10,7.579257915,3.846153846,7.743794892,6.389735551,8.26008994,10,8.815,10,9.605,8.9,3.741834142,4.792579769,6,10,10,7.239068985,3.727821033,8.666666667,9.763677072,6.888927796,7.459619696,8.195298439,7.450335117,8.098134701,7.43,43,8.307856586,21,1
2015,BLZ,Belize,Latin America & the Caribbean,4.158331887,4.697240862,3.206519181,4.02069731,0,10,10,,10,10,10,,,10,10,10,10,6.666666667,10,10,,10,,,,9.888888889,8.333333333,9.111111111,,,,,,,,,,,,,10,10,7.333333333,7.75,,,,8.770833333,,10,10,10,0,10,5,,7.5,7.09458405,77,6.570588235,8.431259972,4,9,,9,7.000462052,8.027163908,4.3,7.385106292,6.4,,3.329065561,7.288231811,3.329,4.767009987,0.837837838,5.148883909,8.223353188,9.53561198,9.82294369,0,6.895477214,7.34,7.82,5.0732,6.7444,7.92269579,5.82368947,6.87319263,10,7.822641806,0,6.305661555,4.709434454,7.081756771,10,9.84382553,10,9.947941843,7.766666667,3.294443433,6.505965706,8,6.546424852,10,7.018916776,3.039406998,4.888888889,8.259506764,6.724503932,9.138166003,8.352229009,6.733783599,7.900214073,6.81,85,6.952292025,73,2
2015,BEN,Benin,Sub-Saharan Africa,,,,4.296936351,7.526894608,10,10,7.5,10,10,9.5,8.7,7.5,5,5,5,7.066666667,8.031187091,5,10,5,6.666666667,,,10,10,9.633333333,9.877777778,10,10,,,10,,,7.5,,,10,9.5,10,10,5.666666667,7,10,10,10,8.952380952,,10,10,10,10,10,10,10,10,7.5817134,62,5.917647059,9.771474636,4,4,3,3.5,5.797280424,3.934192598,3.905482113,4.738601724,6.3,,1.068746974,3.951912272,5.126262506,5.51865677,0.658536585,3.580765453,8.960045627,8.843996413,9.935920256,0,6.934990574,5.84,7.56,7.0232,6.807733333,3.665541093,5.155640889,4.410590991,10,4.904829741,0.769230769,1.770010261,2.481356924,5.924920312,10,5.275,10,8.425,6.1,4.344017088,7.38246274,8,7.5681075,1,5.732431221,3.905361454,2.222222222,9.670763841,2.980773346,9.478953083,6.973481854,5.871925967,6.676452396,5.78,134,6.6808567,94,3
2015,BTN,Bhutan,South Asia,,,,6.051589941,9.390387942,10,10,7.5,10,10,9.5,10,7.5,5,5,5,7.5,8.796795981,5,0,10,5,,,,9.288888889,5.922222222,7.605555556,,,,,,,,,,,,,10,10,4,5,,,,7.25,0,,10,10,0,0,0,5,3.75,6.662790925,97,4.747058824,9.899419951,8,9,8,8.5,7.786619694,6.362658389,5.66813362,6.230340745,9.2,,7.365354835,6.901202527,7.581121127,7.763226348,0.923076923,6.859619903,9.909581959,9.109634236,9.095658291,0,7.028718621,9.813333333,5.54,4.202,6.518444444,4.991342785,9.501185608,7.246264197,10,3.580414651,0,0.331876924,1.304097192,6.267201458,5,8.911,9,7.637,10,5.0742637,7.061729512,10,10,10,8.689332202,4.470668703,2.444444444,9.479835052,5.494815851,8.454420089,9.04720725,6.565231898,7.630521367,7.11,70,6.886395462,76,2
2015,BOL,Bolivia,Latin America & the Caribbean,4.602131642,3.464884573,2.431497064,3.499504426,7.49736706,10,10,7.5,10,10,9.5,10,10,5,5,5,8.333333333,8.443566798,10,10,10,10,,,7.5,8.888888889,9.488888889,8.625925926,7.5,7.5,,,5,,,5,,,7.5,6.5,10,10,5,4.75,10,10,10,8.535714286,10,10,10,10,10,10,10,10,10,7.351931827,68,5.838235294,8.836512262,0,10,10,10,6.168686889,0.956256059,1.703646022,3.41251835,5,4.166666667,3.993334023,6.75412581,2.460317612,5.990888701,0.871794872,3.581133884,8.502350799,7.218714069,9.187807255,10,8.727218031,9.237933285,7.68,6.3808,7.766244428,4.917059725,1.893491124,3.405275424,10,4.038498776,4.615384615,10,6.21796113,6.847370246,8,4.892,10,7.630666667,1.1,2.013098623,5.629298853,8,,3,3.948479495,2.542555873,1.333333333,7.990964469,2.10330488,5.665245615,0,3.272567362,4.950571175,6.05,126,6.700965914,92,3
2015,BIH,Bosnia and Herzegovina,Eastern Europe,6.891499568,5.000277201,5.610236333,5.834004367,9.355196508,10,10,7.5,9.622921935,9.717191451,9.368022677,10,10,5,5,5,8.333333333,9.01885084,5,5,10,6.666666667,,,10,8.288888889,8.055555556,8.781481481,10,7.5,,,10,,,10,,,10,9.5,10,10,6.666666667,4.25,10,10,10,8.702380952,7,10,10,10,10,10,10,10,9.25,8.003266712,46,5.488235294,5.352167397,4,10,3,6.5,5.335100673,3.182647375,2.765796522,3.568755684,5.1,,3.79305681,7.837119866,4.924924771,5.064245907,0.871794872,4.23921142,9.341706259,9.678614879,9.83,5,8.462580284,10,8.74,6.976,8.572,4.927628005,9.595859387,7.261743696,10,4.234496616,3.076923077,8.518174381,5.276531358,7.777568764,10,8.63,10,9.543333333,4.433333333,3.762868587,7.078900287,10,7.505751282,10,7.130142248,2.632546216,4.666666667,7.733183262,3.194266007,7.966314803,5.392966822,5.264323963,7.312599848,6.63,96,7.316633356,55,2
2015,BWA,Botswana,Sub-Saharan Africa,4.134169096,6.203937765,5.177519485,5.171875449,3.984711638,10,10,10,10,10,10,10,7.5,5,5,5,7.5,7.161570546,10,10,5,8.333333333,,,,10,8.516666667,9.258333333,,,,,,,,,,,,,10,10,6,5.25,,,,7.8125,7,5,5,5,0,0,0,5,4.25,6.790132332,91,3.429411765,7.164032698,4,9,9,9,5.898361116,6.106442475,5.880076104,6.712916092,8.333333333,5.833333333,3.336071251,8.09678184,6.403508981,5.501300864,0.974358974,6.164800355,8.06421763,8.887385147,9.387928592,10,9.084882842,3.76,8.48,5.5312,5.923733333,6.028552895,9.195862963,7.612207929,10,6.670992701,5.384615385,10,7.351869362,7.721952656,8,9.582,10,9.194,10,4.755183427,6.578386039,10,3.783564734,10,7.519522367,4.144449477,6.222222222,8.454802897,5.142476683,9.288069887,8.296182377,6.92470059,7.879407652,7.35,50,7.070066166,69,2
2015,BRA,Brazil,Latin America & the Caribbean,5.21669246,5.282762573,3.910913324,4.803456119,0,10,10,10,9.995144738,10,9.999028948,10,10,5,5,5,8.333333333,6.110787427,10,10,10,10,,,5,8.795555556,9.355555556,7.717037037,10,10,,,2.5,,,2.5,,,7.5,6.5,6.115790386,10,5.666666667,4.5,10,10,10,8.040351008,0,10,10,10,10,10,10,10,7.5,6.704299691,93,4.823529412,5.786374387,4,8,4,6,5.15247595,4.61221637,2.901949104,5.215888328,6.666666667,3.333333333,3.742242077,8.387559107,4.037940502,2.766374195,0.923076923,4.45130018,9.059565855,9.609112844,8.194552045,5,7.965807686,8.253333333,7.3,6.112,7.221777778,4.459823113,5.826045918,5.142934516,10,5.226519357,2.307692308,8.186297457,5.240169707,6.9012205,5,3.703,7,5.234333333,2.233333333,1.54053579,5.154770003,6,7.126625477,3,4.175877434,1.139116307,4.666666667,7.400062493,2.681466113,4.999276082,0,3.481097944,4.297102904,5.75,140,6.227149845,119,3
2015,BRN,Brunei Darussalam,South Asia,,,,5.945048605,9.802817735,10,10,,10,10,10,,,0,0,0,0,6.600939245,10,5,,7.5,,,0,,,0,0,0,,,0,,,2.5,,,2.5,1,10,10,0.666666667,3.75,2.5,2.5,2.5,4.55952381,0,0,0,0,0,10,5,,1.666666667,4.60911601,152,0,,,10,10,10,5,5.098039309,3.491732876,5.450450579,8.333333333,8.333333333,4.171103526,4.802773258,6.147185961,6.712962786,0.794871795,5.239122575,9.68667102,4.418614195,9.91522,10,8.505126304,,9.76,8.728,9.244,4.941520294,2.218934911,3.580227602,10,4.913547238,6.153846154,4.314400011,5.127264468,6.987873018,,6.604,10,8.302,10,4.545454582,7.61904796,10,10,10,8.694083757,3.852814039,6.888888889,9.518953142,5.455251336,9.693027637,9.142486525,7.425236928,8.140440228,6.77,88,5.689558005,138,4
2015,BGR,Bulgaria,Eastern Europe,5.783734567,5.704329038,4.140487721,5.209517109,9.281076312,10,10,10,10,10,10,10,10,10,10,10,10,9.760358771,10,10,10,10,,,7.5,7.617777778,6.938888889,7.352222222,10,10,,,7.5,,,10,,,10,9.5,10,10,6,6,10,10,10,8.857142857,7,10,10,10,10,10,10,10,9.25,8.238405478,42,5.732352941,5.846511721,8,10,7,8.5,7.019716166,3.370651799,3.612746527,4.47645594,8.333333333,5,4.767973315,8.838845799,4.210526148,4.999986712,0.846153846,4.883130213,8.304471673,9.13676476,9.979025533,10,9.355065492,9.100559738,8.98,7.0012,8.360586579,5.403871099,9.839054187,7.621462643,10,5.100641855,6.923076923,7.633169251,6.55229601,8.133586308,10,8.78,10,9.593333333,5.566666667,4.755670783,6.693184794,6,9.251725385,10,7.044541271,4.156295584,5.555555556,9.249963961,3.596742323,9.19998394,4.92217511,6.113452746,7.583775783,7.4,46,7.819202739,41,2
2015,BFA,Burkina Faso,Sub-Saharan Africa,4.297385355,4.656757825,4.268897839,4.40768034,9.85202056,10,10,7.5,9.889567582,9.900610824,9.458035681,2.4,10,5,5,5,5.8,8.370018747,10,10,5,8.333333333,,,7.5,8.462222222,8.522222222,8.161481481,7.5,7.5,,,7.5,,,7.5,,,7.5,7.5,10,10,4.666666667,7,7.5,7.5,7.5,7.738095238,,10,10,10,10,10,10,10,10,7.367715777,67,3.75,10,2,9,4,6.5,5.5625,1.853980189,3.594626659,4.163926422,3.333333333,5,2.139195153,4.756345117,5.077216989,4.677293378,0.871794872,3.597581138,8.994412679,9.032752909,9.809001337,0,6.959041731,7.606666667,7.56,7.0232,7.396622222,5.486452037,3.589965546,4.538208791,10,5.572018732,0.769230769,7.190666685,4.510638729,6.611367436,10,8.026940847,10,9.342313616,6.666666667,5.150893315,7.190212066,6,7.942244808,10,7.158336143,4.330187856,2,9.104941784,3.143192098,8.936966975,6.973481854,5.748128428,7.416259395,6.03,127,6.698857888,92,3
2015,BDI,Burundi,Sub-Saharan Africa,,,,3.428378316,8.192027469,5,5.653283683,0,2.809942934,5.725184253,3.837682174,10,7.5,5,0,2.5,6.666666667,6.232125436,0,0,5,1.666666667,,,5,9.022222222,7.922222222,7.314814815,0,0,,,2.5,,,2.5,,,2.5,1.5,0.195376728,10,1.666666667,1.75,0,0,0,1.944577628,,5,10,7.5,0,0,0,10,5.833333333,4.241065182,155,5.970588235,10,2,8,5,6.5,6.117647059,1.208295064,3.100412634,2.934256803,1.7,,2.65461566,8.513441578,2.003361677,3.888661056,0.902439024,3.09182541,8.868192914,8.355545588,8.889159166,5,7.778224417,8.066666667,7.44,5.1872,6.897955556,3.940040365,1.140264513,2.540152439,10,3.399622299,1.538461538,10,4.979361279,6.104367318,5,0,10,5,10,3.672309852,7.917334678,8,7.755176154,10,7.890803447,3.370982158,2.666666667,9.725921799,2.885413414,9.286105095,7.399436259,5.889087565,6.259963671,5.87,131,5.055532591,153,4
