year,ISO_code,countries,region,pf_rol_procedural,pf_rol_civil,pf_rol_criminal,pf_rol,pf_ss_homicide,pf_ss_disappearances_disap,pf_ss_disappearances_violent,pf_ss_disappearances_organized,pf_ss_disappearances_fatalities,pf_ss_disappearances_injuries,pf_ss_disappearances,pf_ss_women_fgm,pf_ss_women_missing,pf_ss_women_inheritance_widows,pf_ss_women_inheritance_daughters,pf_ss_women_inheritance,pf_ss_women,pf_ss,pf_movement_domestic,pf_movement_foreign,pf_movement_women,pf_movement,pf_religion_estop_establish,pf_religion_estop_operate,pf_religion_estop,pf_religion_harassment,pf_religion_restrictions,pf_religion,pf_association_association,pf_association_assembly,pf_association_political_establish,pf_association_political_operate,pf_association_political,pf_association_prof_establish,pf_association_prof_operate,pf_association_prof,pf_association_sport_establish,pf_association_sport_operate,pf_association_sport,pf_association,pf_expression_killed,pf_expression_jailed,pf_expression_influence,pf_expression_control,pf_expression_cable,pf_expression_newspapers,pf_expression_internet,pf_expression,pf_identity_legal,pf_identity_parental_marriage,pf_identity_parental_divorce,pf_identity_parental,pf_identity_sex_male,pf_identity_sex_female,pf_identity_sex,pf_identity_divorce,pf_identity,pf_score,pf_rank,ef_government_consumption,ef_government_transfers,ef_government_enterprises,ef_government_tax_income,ef_government_tax_payroll,ef_government_tax,ef_government,ef_legal_judicial,ef_legal_courts,ef_legal_protection,ef_legal_military,ef_legal_integrity,ef_legal_enforcement,ef_legal_restrictions,ef_legal_police,ef_legal_crime,ef_legal_gender,ef_legal,ef_money_growth,ef_money_sd,ef_money_inflation,ef_money_currency,ef_money,ef_trade_tariffs_revenue,ef_trade_tariffs_mean,ef_trade_tariffs_sd,ef_trade_tariffs,ef_trade_regulatory_nontariff,ef_trade_regulatory_compliance,ef_trade_regulatory,ef_trade_black,ef_trade_movement_foreign,ef_trade_movement_capital,ef_trade_movement_visit,ef_trade_movement,ef_trade,ef_regulation_credit_ownership,ef_regulation_credit_private,ef_regulation_credit_interest,ef_regulation_credit,ef_regulation_labor_minwage,ef_regulation_labor_firing,ef_regulation_labor_bargain,ef_regulation_labor_hours,ef_regulation_labor_dismissal,ef_regulation_labor_conscription,ef_regulation_labor,ef_regulation_business_adm,ef_regulation_business_bureaucracy,ef_regulation_business_start,ef_regulation_business_bribes,ef_regulation_business_licensing,ef_regulation_business_compliance,ef_regulation_business,ef_regulation,ef_score,ef_rank,hf_score,hf_rank,hf_quartile
2010,BGD,Bangladesh,South Asia,3.4,3.224767431,3.818360044,3.5,8.951554772,5,10,5,9.967137499,9.963193999,7.9860663,10,5,,,5,6.666666667,7.868095913,10,5,5,6.666666667,5,6.666666667,5.833333333,6.051111111,5.463888889,5.782777778,7.5,7.5,5,3.333333333,4.166666667,7.5,6.666666667,7.083333333,5,3.333333333,4.166666667,6.083333333,10,9.934274998,4.333333333,4.75,10,10,10,8.431086905,,,,0,0,0,0,,0,5.538410446,140,9.794117647,9.564032698,8,9,9,9,9.089537586,3.702299148,3.702502366,4.4420206,4.166666667,3.333333333,1.153812728,3.200192648,3.443061848,5.322629333,0.814814815,3.273373282,8.07848469,9.479345882,8.374664722,0,6.483123823,5.653333333,7.06,6.5308,6.414711111,5.316429945,6.132760455,5.7245952,10,6.009797369,0,0,2.00326579,6.035643025,5,9.790104989,10,8.26336833,5.566666667,6.229198722,6.935500717,10,1.36606213,10,6.682904706,3.40068518,5.151515152,9.070249243,2.576662027,7.361271682,6.614783407,5.695861115,6.880711384,6.35,109,5.944205223,128,4
2010,BRD,Barbados,Latin America & the Caribbean,,,,6.91422,5.564601225,10,10,,10,10,10,,10,,,,10,8.521533742,10,10,,10,,,,9.593333333,8.888888889,9.241111111,,,,,,,,,,,,,10,10,9,7.5,,,,9.125,,,,10,0,0,0,,5,8.029702324,51,5.558823529,6.226975477,7,7,3,5,5.946449752,8.195115103,6.256512555,8.044026928,9.2,,,,8.337407305,6.698514765,0.871794872,7.289327128,9.222829975,8.255736935,8.835156293,0,6.578430801,8.353333333,7.3,1.736,5.796444444,5.791057232,,5.791057232,10,6.848619634,0,10,5.616206545,6.800927055,8,0.484002189,10,6.161334063,,4.845693206,5.943873123,,,10,6.929855443,6.132878914,6.060606061,,7.243800727,,,6.479095234,6.523428247,6.63,92,7.329851162,57,2
2010,BLR,Belarus,Eastern Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,BEL,Belgium,Western Europe,8.433333333,6.781502912,7.158034531,7.5,9.30887829,10,10,10,10,10,10,9.5,10,,,10,9.833333333,9.714070541,10,10,10,10,10,10,10,8.657777778,7.033333333,8.563703704,10,10,10,10,10,10,10,10,10,6.666666667,8.333333333,9.666666667,10,10,9,9,10,10,10,9.714285714,,,,10,10,10,10,,10,9.097983244,14,2.532352941,2.427792916,10,2,0,1,3.990036464,7.114243921,5.216185384,7.278483565,10,8.333333333,5.583266128,4.615816087,7.699955639,7.872712264,0.961538462,6.943191907,9.349401195,9.865377721,9.5622767,10,9.694263904,9.632409333,8.98,6.4096,8.340669778,7.690352806,8.994303672,8.342328239,10,7.250523495,4.615384615,6.416287196,6.094065102,8.19426578,10,8.808288672,10,9.602762891,8.9,3.173743708,4.225420264,8,10,10,7.383193995,2.487532491,8.333333333,9.755347032,7.370338556,8.06593237,8.251345071,7.377304809,8.121087232,7.39,36,8.243991622,22,1
2010,BLZ,Belize,Latin America & the Caribbean,,,,5.009618,0,10,10,,10,10,10,,10,,,10,10,6.666666667,10,10,,10,,,,9.888888889,8.933333333,9.411111111,,,,,,,,,,,,,10,10,7.333333333,7.75,,,,8.770833333,,,,10,0,10,5,,7.5,7.379314222,74,6.205882353,8.746933167,6,,,,6.98427184,3.42768,3.4782025,4.732721667,6.3,,3.329065561,7.321102935,3.242938333,3.025341667,0.837837838,4.003850644,9.79771301,9.303043193,9.82133995,0,7.230524038,6.666666667,7.8,4.984,6.483555556,3.89624,7.092572515,5.494406258,10,5.1620925,0,5.199405142,3.453832547,6.35794859,10,8.850386092,10,9.616795364,7.766666667,6.029968333,7.117906667,10,8.273212426,10,8.197959015,3.163708333,5.757575758,8.053443951,2.836102857,9.382775025,8.352229009,6.257639156,8.024131178,6.52,100,6.949657111,77,2
2010,BEN,Benin,Sub-Saharan Africa,,,,4.50626,7.372776514,5,10,2.5,10,10,7.5,8.3,10,,,5,7.766666667,7.54648106,0,10,10,6.666666667,7.5,6.666666667,7.083333333,9.704444444,9.816666667,8.868148148,10,7.5,7.5,6.666666667,7.083333333,7.5,6.666666667,7.083333333,7.5,10,8.75,8.083333333,10,10,6.333333333,7,10,10,10,9.047619048,,,,0,10,10,10,,5,6.779761985,96,6.273529412,9.637057221,2,7,,7,6.227646658,3.471187,3.927359512,5.549575315,7.1,,1.068746974,3.853298901,6.04046078,5.171655869,0.862068966,4.2108693,8.729111338,8.945726962,9.538528636,0,6.803341734,5.48,7.62,7.2868,6.7956,5.050794917,5.651101403,5.35094816,10,5.941552548,0.769230769,0,2.236927772,6.095868983,10,10,10,10,6.1,5.611948839,7.419742613,8,7.5681075,1,5.949966492,4.119245976,2.727272727,6.577610223,3.228447472,4.760021194,6.973481854,4.731013241,6.893659911,6.05,125,6.414880992,114,3
2010,BTN,Bhutan,South Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.941176471,,,,,,,,,,,,,,,,0.923076923,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,4.090909091,,,,,,,,,,,
2010,BOL,Bolivia,Latin America & the Caribbean,4.433333333,3.789452635,2.821252127,3.7,4.866025653,10,10,5,10,10,9,10,10,,,10,10,7.955341884,10,10,10,10,7.5,6.666666667,7.083333333,9.704444444,8.933333333,8.573703704,10,5,7.5,6.666666667,7.083333333,7.5,6.666666667,7.083333333,10,6.666666667,8.333333333,7.5,10,10,5.666666667,4.75,10,10,10,8.630952381,,,,10,10,10,10,,10,7.38430108,73,6.420588235,8.836512262,0,10,10,10,6.314275124,3.366326619,3.199750966,2.802272165,5,4.166666667,3.993334023,6.683456212,2.84684285,4.772267152,0.888888889,3.864972735,7.580703035,7.715246875,9.499646595,10,8.698899126,9.237933285,7.76,6.7744,7.924111095,4.380531417,7.135370531,5.757950974,10,4.024610752,4.615384615,4.314400011,4.318131793,7.000048466,8,10,9,9,2.233333333,4.123137943,5.366462187,8,,3,4.544586693,3.651011884,3.181818182,7.442029157,3.052914123,6.717547319,0,4.007553444,5.850713379,6.35,109,6.86715054,85,3
2010,BIH,Bosnia and Herzegovina,Eastern Europe,7,4.99497023,6.171539301,6.1,9.398186607,10,10,7.5,9.910444436,9.677599968,9.417608881,10,10,,,10,10,9.605265163,10,5,10,8.333333333,,,,8.66,7.5,8.08,,,,,,,,,,,,,10,10,7,4.25,,,,7.8125,,,,10,10,10,10,,10,8.204545457,45,5.641176471,5.996457766,4,10,3,6.5,5.534408559,3.444361667,3.094580833,3.217776667,4.5,,3.5257073,7.634155605,5.402936667,5.758826667,0.962962963,4.48762108,9.883081384,8.61652068,9.56229243,5,8.265473624,10,8.7,6.62,8.44,5.658653333,7.907850585,6.783251959,10,5.117505833,4.615384615,5.310030783,5.014307077,7.559389759,10,7.779727584,10,9.259909195,3.333333333,5.865533333,7.030113333,10,7.505751282,10,7.28912188,2.970383333,5.303030303,8.444374955,4.129884524,5.953046969,5.269664231,5.345064053,7.298031709,6.63,92,7.417272729,53,2
2010,BWA,Botswana,Sub-Saharan Africa,4.833333333,6.542717186,7.173973968,6.2,3.984711638,10,10,10,10,10,10,10,10,,,5,8.333333333,7.439348324,5,10,10,8.333333333,7.5,6.666666667,7.083333333,9.888888889,8.472222222,8.481481481,7.5,7.5,7.5,6.666666667,7.083333333,5,3.333333333,4.166666667,7.5,6.666666667,7.083333333,6.666666667,10,10,6.333333333,5.75,6.666666667,6.666666667,10,7.916666667,,,,5,0,0,0,,2.5,6.799651896,94,2.029411765,7.164032698,4,9,9,9,5.548361116,7.27419044,6.322354359,6.860499303,10,5.833333333,4.046977903,8.054056014,6.454979939,6.412639511,0.962962963,6.68051159,8.371074883,6.080354932,8.610224683,10,8.265413624,4.4,8.46,5.072,5.977333333,6.355651654,5.256791404,5.806221529,10,7.368026202,5.384615385,6.637538479,6.463393355,7.061737054,8,7.842746334,9,8.280915445,10,4.122107,6.205157602,10,3.783564734,10,7.351804889,4.709741963,6.666666667,8.028083516,6.440640737,8.187088295,8.296182377,7.054733926,7.562484753,7.02,67,6.909825948,81,3
2010,BRA,Brazil,Latin America & the Caribbean,6.1,5.546280515,4.850325144,5.5,1.204711305,10,10,10,10,10,10,10,10,,,10,10,7.068237102,10,10,10,10,10,10,10,8.642222222,9.4,9.347407407,10,10,5,6.666666667,5.833333333,7.5,6.666666667,7.083333333,7.5,10,8.75,8.333333333,9.491860285,10,5.333333333,5.25,10,10,10,8.582170517,,,,10,10,10,10,,10,7.768350401,54,4.705882353,7.260741767,8,8,8,8,6.99165603,4.560976371,4.297011734,5.687346925,6.666666667,3.333333333,3.997439337,8.506893892,5.417258218,3.969829806,0.962962963,5.064090706,8.545827234,9.3306478,8.992336611,5,7.967202911,8.286666667,7.26,6.0544,7.200355556,4.946990561,8.013092603,6.480041582,9.782981154,5.991667682,3.076923077,6.305661555,5.124750771,7.147032266,5,9.158179318,7,7.052726439,2.233333333,3.186775328,5.456555508,6,7.126625477,3,4.500548274,1.74217306,5.454545455,6.609942552,4.690542711,4.927246244,0,3.904075004,5.152449906,6.46,103,7.114175201,68,2
2010,BRN,Brunei Darussalam,South Asia,,,,6.587717,9.897082812,10,10,,10,10,10,9,10,,,0,6.333333333,8.743472049,5,5,10,6.666666667,,,,,,,,,,,,,,,,,,,10,10,0.666666667,3.75,,,,6.104166667,,,,0,0,10,5,,2.5,6.377936151,114,0,,,10,10,10,5,6.27626406,5.278564613,6.062548185,8.333333333,8.333333333,4.171103526,4.802773258,7.008208106,8.381307683,0.794871795,5.848034938,8.863205421,4.452255977,9.928626174,10,8.311021893,,9.5,7.89,8.695,6.114625658,7.634922548,6.874774103,10,5.891318922,6.153846154,3.982523087,5.342562721,7.728084206,,9.5995996,9,9.2997998,10,6.072313359,7.984152093,10,10,10,9.009410909,4.597298804,7.121212121,6.642377583,6.816745178,8.253221061,8.923904659,7.059126568,8.456112425,7.07,63,6.723968076,95,3
2010,BGR,Bulgaria,Eastern Europe,6.3,5.661290626,3.872554432,5.3,9.200495909,10,10,10,10,10,10,10,10,,,10,10,9.733498636,10,10,10,10,10,10,10,8.382222222,6.944444444,8.442222222,10,10,7.5,6.666666667,7.083333333,10,10,10,10,10,10,9.416666667,0,10,6.333333333,6.5,10,10,10,7.547619048,,,,10,10,10,10,,10,8.299025453,42,5.726470588,5.60626703,7,10,5,7.5,6.458184405,3.227343269,2.908292096,3.822652887,8.333333333,4.166666667,4.767973315,8.730377726,3.988048688,4.941119529,0.961538462,4.8914021,9.885687013,8.643479316,9.512198172,10,9.510341125,9.632409333,8.98,8.8372,9.149869778,5.227651194,7.342348524,6.284999859,10,4.885914722,7.692307692,6.416287196,6.331503204,7.94159321,10,8.45971725,10,9.486572417,6.666666667,5.230690498,6.952821405,8,9.251725385,10,7.683650659,3.419339342,6.515151515,9.407945727,3.867976349,8.388625097,4.395336766,5.999062466,7.723095181,7.3,46,7.799512726,42,2
2010,BFA,Burkina Faso,Sub-Saharan Africa,4.233333333,5.88990626,4.465252402,4.9,9.761618182,10,10,7.5,10,10,9.5,2.3,10,,,5,5.766666667,8.342761616,10,10,10,10,5,10,7.5,9.406666667,9.261111111,8.722592593,7.5,7.5,10,3.333333333,6.666666667,10,6.666666667,8.333333333,10,6.666666667,8.333333333,7.666666667,10,10,5.666666667,6.25,10,10,10,8.845238095,,,,5,10,10,10,,7.5,7.584140139,62,4.5,9.95640327,0,,,,4.81880109,2.584764846,3.583348405,5.487462388,4.166666667,5.833333333,2.139195153,4.677441151,4.40288608,6.118362947,0.962962963,4.252373316,8.40829985,9.237755149,9.847153853,0,6.873302213,6.626666667,7.62,7.2868,7.177822222,5.931104954,3.667280258,4.799192606,10,6.058101367,0.769230769,0,2.275777379,6.063198052,10,8.144242186,10,9.381414062,7.766666667,5.941613846,6.937458747,8,7.942244808,10,7.764664011,4.233471023,3.787878788,7.858858635,3.514006741,8.696861852,6.973481854,5.844093149,7.663390407,5.93,131,6.75707007,92,3
2010,BDI,Burundi,Sub-Saharan Africa,,,,3.880462,8.416777595,5,10,2.5,9.467696598,8.745284837,7.142596287,10,10,,,5,8.333333333,7.964235738,10,5,10,8.333333333,,,,9.004444444,6.572222222,7.788333333,,,,,,,,,,,,,10,8.859349852,2.666666667,2.5,,,,6.00650413,,,,10,0,0,0,,5,6.352195784,116,3.5,9.725853594,0,,,,4.408617865,1.143348101,2.637789855,2.840014942,2.2,,2.65461566,6.382688747,1.990440145,4.009264,0.862068966,2.776596376,7.478422663,6.828797119,8.719750195,5,7.006742494,1.129881132,7.5,5.3,4.643293711,4.079076623,3.858118308,3.968597465,10,3.494336007,0,0,1.164778669,4.944167461,5,7.795795796,10,7.598598599,10,4.766175928,8.241525246,6,7.755176154,10,7.793812888,3.815511812,4.242424242,8.324846955,2.603086511,3.717618033,6.928644548,4.938688684,6.77703339,5.18,146,5.766097892,135,4
