year,ISO_code,countries,region,pf_rol_procedural,pf_rol_civil,pf_rol_criminal,pf_rol,pf_ss_homicide,pf_ss_disappearances_disap,pf_ss_disappearances_violent,pf_ss_disappearances_organized,pf_ss_disappearances_fatalities,pf_ss_disappearances_injuries,pf_ss_disappearances,pf_ss_women_fgm,pf_ss_women_missing,pf_ss_women_inheritance_widows,pf_ss_women_inheritance_daughters,pf_ss_women_inheritance,pf_ss_women,pf_ss,pf_movement_domestic,pf_movement_foreign,pf_movement_women,pf_movement,pf_religion_estop_establish,pf_religion_estop_operate,pf_religion_estop,pf_religion_harassment,pf_religion_restrictions,pf_religion,pf_association_association,pf_association_assembly,pf_association_political_establish,pf_association_political_operate,pf_association_political,pf_association_prof_establish,pf_association_prof_operate,pf_association_prof,pf_association_sport_establish,pf_association_sport_operate,pf_association_sport,pf_association,pf_expression_killed,pf_expression_jailed,pf_expression_influence,pf_expression_control,pf_expression_cable,pf_expression_newspapers,pf_expression_internet,pf_expression,pf_identity_legal,pf_identity_parental_marriage,pf_identity_parental_divorce,pf_identity_parental,pf_identity_sex_male,pf_identity_sex_female,pf_identity_sex,pf_identity_divorce,pf_identity,pf_score,pf_rank,ef_government_consumption,ef_government_transfers,ef_government_enterprises,ef_government_tax_income,ef_government_tax_payroll,ef_government_tax,ef_government,ef_legal_judicial,ef_legal_courts,ef_legal_protection,ef_legal_military,ef_legal_integrity,ef_legal_enforcement,ef_legal_restrictions,ef_legal_police,ef_legal_crime,ef_legal_gender,ef_legal,ef_money_growth,ef_money_sd,ef_money_inflation,ef_money_currency,ef_money,ef_trade_tariffs_revenue,ef_trade_tariffs_mean,ef_trade_tariffs_sd,ef_trade_tariffs,ef_trade_regulatory_nontariff,ef_trade_regulatory_compliance,ef_trade_regulatory,ef_trade_black,ef_trade_movement_foreign,ef_trade_movement_capital,ef_trade_movement_visit,ef_trade_movement,ef_trade,ef_regulation_credit_ownership,ef_regulation_credit_private,ef_regulation_credit_interest,ef_regulation_credit,ef_regulation_labor_minwage,ef_regulation_labor_firing,ef_regulation_labor_bargain,ef_regulation_labor_hours,ef_regulation_labor_dismissal,ef_regulation_labor_conscription,ef_regulation_labor,ef_regulation_business_adm,ef_regulation_business_bureaucracy,ef_regulation_business_start,ef_regulation_business_bribes,ef_regulation_business_licensing,ef_regulation_business_compliance,ef_regulation_business,ef_regulation,ef_score,ef_rank,hf_score,hf_rank,hf_quartile
2009,ALB,Albania,Eastern Europe,5.666666667,5.074784651,4.100515809,4.9,8.852372972,10,10,10,10,10,10,10,5,,,10,8.333333333,9.061902102,10,10,10,10,,,,10,9.583333333,9.791666667,,,,,,,,,,,,,10,10,4.666666667,6,,,,7.666666667,,,,5,10,10,10,,7.5,7.860267192,52,9.079411765,7.354223433,6,10,7,8.5,7.733408799,3.765558324,4.69666568,3.913393189,8.333333333,4.166666667,5.173968897,8.088613819,5.768217802,6.929917973,0.962962963,5.543880229,9.240827671,9.747357414,9.543899556,10,9.63302116,8.572230314,9,7.78,8.450743438,6.350944532,7.447590542,6.899267537,10,6.25701509,4.615384615,0,3.624133235,7.243536052,5,6.004376329,10,7.001458776,5.566666667,6.047650441,7.021085766,8,6.026875426,3,5.94371305,5.006839189,6.688034188,9.663442316,4.907952581,4.829972396,5.964642472,6.176813857,6.373995228,7.31,39,7.585133596,46,2
2009,DZA,Algeria,Middle East & North Africa,,,,4.465447,9.687585998,10,5.253638063,5,8.082657752,8.810119958,7.429283155,10,5,,,5,6.666666667,7.927845273,5,5,5,5,2.5,0,1.25,7.873333333,3.980555556,4.367962963,5,5,5,3.333333333,4.166666667,5,3.333333333,4.166666667,7.5,0,3.75,4.416666667,10,10,2.666666667,3.75,10,3.333333333,6.666666667,6.630952381,,,,0,0,0,0,,0,5.139881269,139,2.470588235,8.14986376,0,,,,3.540150665,3.00403024,3.615388104,4.291380115,5,5,4.386015534,6.777886053,4.935484702,6.31502324,0.730769231,4.165885384,8.00929724,6.192691881,8.851520284,5,7.013377351,7.953333333,6.28,5.8336,6.688977778,6.214816955,7.303056551,6.758936753,9.177142857,3.413597987,0.769230769,1.106256413,1.76302839,6.097021444,0,4.171017781,10,4.723672594,5.566666667,4.703619644,5.851337997,6,8.794818879,1,5.319407198,2.124794035,4.353233831,8.983315283,3.918638144,6.925002681,4.944593763,5.208262956,5.083780916,5.18,135,5.159940635,139,4
2009,AGO,Angola,Sub-Saharan Africa,,,,3.812441,8.257535077,5,9.630443426,7.5,9.970435474,10,8.42017578,10,7.5,,,5,7.5,8.059236952,0,0,10,3.333333333,5,3.333333333,4.166666667,9.548888889,8.425,7.380185185,2.5,2.5,2.5,0,1.25,5,0,2.5,2.5,0,1.25,2,10,10,4,4.25,10,6.666666667,10,7.845238095,,,,5,0,0,0,,2.5,5.273795149,136,5.705882353,9,0,10,9,9.5,6.051470588,3.256235,3.3736175,3.113435,3.333333333,5,2.302200397,2.742361073,4.689073333,5.410065,0.962962963,3.622792168,4.812614804,3.886711329,7.253709773,5,5.238258976,8.6,8.54,7.2844,8.141466667,4.489485,2.745007149,3.617246075,10,3.696763333,0.769230769,0,1.488664701,5.811844361,5,5.651338916,9,6.550446305,3.333333333,4.596688333,6.34011,4,4.978411997,0,3.874757277,1.673576667,4.393939394,6.016555014,3.472646944,4.312448996,6.838969936,4.451356159,4.958853247,5.14,137,5.206897575,138,4
2009,ARG,Argentina,Latin America & the Caribbean,6.333333333,5.366584392,4.343651742,5.3,6.996848529,10,10,7.5,10,10,9.5,10,10,,,10,10,8.832282843,10,10,10,10,10,10,10,9.417777778,6.711111111,8.70962963,10,10,10,6.666666667,8.333333333,7.5,10,8.75,10,6.666666667,8.333333333,9.083333333,10,10,5.666666667,4.75,10,10,10,8.630952381,,,,10,10,10,10,,10,8.175462245,46,5.705882353,6.443759709,6,7,3,5,5.787410515,2.604470904,2.400408653,2.754379759,7.5,4.166666667,5.015583364,6.716260989,3.361259081,4.525451061,0.962962963,4.257937172,7.801962338,8.502523776,6.8,5,7.026121528,5.584,7.48,5.716,6.26,3.048604907,8.075536605,5.562070756,10,5.264259056,1.538461538,4.646276935,3.81633251,6.409600816,5,5.876989825,10,6.958996608,3.9,2.75961046,3.320615434,10,1.965459195,10,5.324280848,2.681145943,2.5,9.009554812,3.568832401,5.1635167,4.92217511,4.640870828,5.641382761,5.82,123,6.997731123,70,2
2009,ARM,Armenia,Caucasus & Central Asia,,,,4.859971,8.656781316,10,10,7.5,9.884603206,10,9.476920641,10,10,,,10,10,9.377900652,5,5,10,6.666666667,,,,8.762222222,6.111111111,7.436666667,,,,,,,,,,,,,10,10,3,3.75,,,,6.6875,,,,10,10,10,10,,10,7.40832208,68,7.541176471,7.98147139,8,10,8,9,8.130661965,2.707400417,3.399683833,4.44805475,5.833333333,5,7.162290369,9.769091966,3.819415667,7.788364,1,5.547514926,9.457767535,8.972830241,9.318646635,10,9.437311103,9.086666667,9.44,8.108,8.878222222,5.325724333,7.950648601,6.638186467,10,5.632706875,8.333333333,1.106256413,5.024098874,7.635126891,10,8.346725286,9,9.115575095,5,5.785220667,7.023733167,10,9.59827296,0,6.234537799,3.417878083,5.147679325,9.487188178,3.640739653,8.462927923,3.487381322,5.607299081,6.985803992,7.55,18,7.47916104,52,2
2009,AUS,Australia,Oceania,8.8,7.232830972,7.236429266,7.8,9.516077987,10,10,10,10,10,10,9.5,10,,,10,9.833333333,9.783137107,10,10,10,10,10,10,10,9.222222222,9.444444444,9.555555556,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,7.75,10,10,10,9.392857143,,,,10,10,10,10,,10,9.290625547,7,4.488235294,6.506553257,8,6,5,5.5,6.123697138,8.791938214,6.988653365,8.111368354,10,9.166666667,6.229989306,8.261947626,8.168219271,7.260172891,1,8.108772855,8.939794248,9.919130583,9.635977552,10,9.623725596,9.253333333,9.3,7.802,8.785111111,7.162604527,8.910460662,8.036532594,10,7.289066436,2.307692308,0.110625641,3.235794795,7.514359625,10,9.818131036,10,9.939377012,10,4.643130656,5.691445488,10,10,10,8.389096024,3.992760165,4.602272727,9.92861381,8.35210392,7.293427658,8.778183415,7.157893616,8.495455551,7.97,7,8.630312773,5,1
2009,AUT,Austria,Western Europe,8.1,7.439239997,7.479080918,7.7,9.756273508,10,10,10,9.960047893,9.784258622,9.948861303,9.5,10,,,10,9.833333333,9.846156048,10,10,10,10,10,10,10,8.74,6.616666667,8.452222222,10,10,10,10,10,0,10,5,10,6.666666667,8.333333333,8.666666667,10,10,7.333333333,8,10,10,10,9.333333333,,,,10,10,10,10,,10,9.031761234,18,3.865425836,2.015247449,10,4,3,3.5,4.845168321,7.957230695,6.98356907,8.589800227,10,10,6.378971834,8.123915445,7.885167366,8.220325222,1,8.237664429,8.66501897,9.74338881,9.901869159,10,9.577569235,9.44,8.94,6.29,8.223333333,7.534079949,9.078146682,8.306113315,10,7.290944734,3.076923077,6.416287196,5.594718336,8.031041246,10,9.058824213,10,9.686274738,10,3.93832264,2.333301569,8,10,3,6.211937368,4.391227216,4.250764526,8.874825623,8.40879807,7.623149906,8.0944145,6.940529973,7.612914026,7.66,15,8.345880617,14,1
2009,AZE,Azerbaijan,Caucasus & Central Asia,,,,4.3158,9.087734378,10,10,7.5,9.962744576,9.955293491,9.483607613,10,10,,,10,10,9.523780664,0,5,10,5,7.5,0,3.75,8.395555556,7.45,6.531851852,2.5,2.5,7.5,3.333333333,5.416666667,7.5,0,3.75,10,6.666666667,8.333333333,4.5,0,3.294023645,1.666666667,2,10,6.666666667,10,4.80390814,,,,5,10,10,10,,7.5,6.293471165,111,3.894117647,9.574386921,0,7,3,5,4.617126142,3.86170052,4.187200396,4.755423975,5.833333333,5.833333333,7.554419476,9.72636614,4.42600777,7.250623876,0.923076923,5.708163335,7.582907419,4.004852985,9.71978877,5,6.576887293,8.966666667,8.22,6.796,7.994222222,4.213957987,3.686926245,3.950442116,10,5.838619728,5.384615385,0,3.741078371,6.421435677,5,7.762029628,10,7.587343209,8.333333333,6.655466623,8.020502922,8,8.794818879,1,6.80068696,4.488089878,7.784810127,9.711303901,3.898790217,6.839170931,6.569946101,6.548685193,6.978905121,6.06,111,6.176735583,114,4
2009,BHS,Bahamas,Latin America & the Caribbean,,,,6.424465,0.193205131,10,10,,10,10,10,,10,,,,10,6.731068377,10,10,10,10,,,,9.777777778,7.358333333,8.568055556,,,,,,,,,,,,,10,10,9,7.5,,,,9.125,,,,10,10,10,10,,10,8.000515289,49,6.605882353,8.875329297,7,10,10,10,8.120302913,,7,,10,7.5,5.490581383,4.983946134,,,0.945945946,6.805854003,9.467188954,9.24525076,9.587453053,0,7.074973192,3.526666667,2.84,2.9832,3.116622222,,7.759810552,7.759810552,10,,0.769230769,7.965046175,4.367138472,6.310892812,10,8.393830114,10,9.464610038,10,,,10,7.775050238,10,9.44376256,,,8.911896873,,7.304367072,9.349859065,8.522041003,9.1434712,7.49,25,7.745257644,45,2
2009,BHR,Bahrain,Middle East & North Africa,,,,6.084358,9.561192173,10,10,7.5,10,10,9.5,10,5,,,5,6.666666667,8.575952947,10,10,5,8.333333333,2.5,3.333333333,2.916666667,8.722222222,5.555555556,5.731481481,5,5,5,3.333333333,4.166666667,7.5,6.666666667,7.083333333,7.5,3.333333333,5.416666667,5.333333333,10,10,2,3.25,10,6.666666667,3.333333333,6.464285714,,,,0,10,10,10,,5,6.751321123,95,2.735294118,9.526436739,4,10,10,10,6.565432714,6.729461116,4.949100567,7.706528745,5,8.333333333,4.785814418,8.526603297,7.360104078,7.472725166,0.536585366,5.195679208,8.045656795,5.554861693,9.440897433,10,8.26035398,9.453333333,8.98,6.256,8.229777778,8.072254673,8.305666627,8.18896065,10,7.749123526,7.5,0.553128207,5.267417244,7.921538918,10,8.368568302,10,9.456189434,10,4.151369096,8.275624651,10,10,10,8.737832291,5.010880145,3.245614035,8.807106191,7.764207381,9.858293058,9.596464247,7.380427509,8.524816412,7.29,40,7.020660561,69,2
