year,ISO_code,countries,region,pf_rol_procedural,pf_rol_civil,pf_rol_criminal,pf_rol,pf_ss_homicide,pf_ss_disappearances_disap,pf_ss_disappearances_violent,pf_ss_disappearances_organized,pf_ss_disappearances_fatalities,pf_ss_disappearances_injuries,pf_ss_disappearances,pf_ss_women_fgm,pf_ss_women_missing,pf_ss_women_inheritance_widows,pf_ss_women_inheritance_daughters,pf_ss_women_inheritance,pf_ss_women,pf_ss,pf_movement_domestic,pf_movement_foreign,pf_movement_women,pf_movement,pf_religion_estop_establish,pf_religion_estop_operate,pf_religion_estop,pf_religion_harassment,pf_religion_restrictions,pf_religion,pf_association_association,pf_association_assembly,pf_association_political_establish,pf_association_political_operate,pf_association_political,pf_association_prof_establish,pf_association_prof_operate,pf_association_prof,pf_association_sport_establish,pf_association_sport_operate,pf_association_sport,pf_association,pf_expression_killed,pf_expression_jailed,pf_expression_influence,pf_expression_control,pf_expression_cable,pf_expression_newspapers,pf_expression_internet,pf_expression,pf_identity_legal,pf_identity_parental_marriage,pf_identity_parental_divorce,pf_identity_parental,pf_identity_sex_male,pf_identity_sex_female,pf_identity_sex,pf_identity_divorce,pf_identity,pf_score,pf_rank,ef_government_consumption,ef_government_transfers,ef_government_enterprises,ef_government_tax_income,ef_government_tax_payroll,ef_government_tax,ef_government,ef_legal_judicial,ef_legal_courts,ef_legal_protection,ef_legal_military,ef_legal_integrity,ef_legal_enforcement,ef_legal_restrictions,ef_legal_police,ef_legal_crime,ef_legal_gender,ef_legal,ef_money_growth,ef_money_sd,ef_money_inflation,ef_money_currency,ef_money,ef_trade_tariffs_revenue,ef_trade_tariffs_mean,ef_trade_tariffs_sd,ef_trade_tariffs,ef_trade_regulatory_nontariff,ef_trade_regulatory_compliance,ef_trade_regulatory,ef_trade_black,ef_trade_movement_foreign,ef_trade_movement_capital,ef_trade_movement_visit,ef_trade_movement,ef_trade,ef_regulation_credit_ownership,ef_regulation_credit_private,ef_regulation_credit_interest,ef_regulation_credit,ef_regulation_labor_minwage,ef_regulation_labor_firing,ef_regulation_labor_bargain,ef_regulation_labor_hours,ef_regulation_labor_dismissal,ef_regulation_labor_conscription,ef_regulation_labor,ef_regulation_business_adm,ef_regulation_business_bureaucracy,ef_regulation_business_start,ef_regulation_business_bribes,ef_regulation_business_licensing,ef_regulation_business_compliance,ef_regulation_business,ef_regulation,ef_score,ef_rank,hf_score,hf_rank,hf_quartile
2011,BGD,Bangladesh,South Asia,3.4,3.224767431,3.818360044,3.5,8.969280585,5,10,5,9.980508332,9.989604444,7.994022555,10,7.5,5,5,5,7.5,8.15443438,5,10,5,6.666666667,5,5,5,7.028888889,5.786111111,5.938333333,7.5,5,7.5,7.5,7.5,5,5,5,7.5,5,6.25,6.25,10,10,5,4.75,7.5,10,10,8.178571429,,0,0,0,0,0,0,,0,5.616965738,136,9.647058824,9.61852861,8,9,9,9,9.066396858,3.074114317,4.03831307,4.382465983,4.166666667,3.333333333,1.153812728,3.134450401,3.271908843,5.527888785,0.814814815,3.234701136,8.48482096,9.610542327,7.858,0,6.488340822,6.293333333,7.12,6.3712,6.594844444,5.33396801,5.945428449,5.639698229,10,5.943386793,0,0,1.981128931,6.053917901,5,9.783847936,10,8.261282645,5.566666667,6.192167483,6.350381662,10,1.36606213,10,6.57921299,3.658580333,5.151515152,9.128023804,2.004908459,7.41194594,6.614783407,5.661626182,6.834040606,6.34,111,5.978482869,130,4
2011,BRD,Barbados,Latin America & the Caribbean,,,,6.91422,6.151118492,10,10,,10,10,10,,10,,,,10,8.717039497,10,10,,10,,,,9.444444444,8.238888889,8.841666667,,,,,,,,,,,,,10,10,9,7.5,,,,9.125,,10,10,10,0,0,0,,5,8.028648208,48,5.617647059,6.779471581,7,7,3,5,6.09927966,7.888275072,5.972812422,7.298732347,9.2,,3.803003329,4.708824631,8.114675822,6.305636698,0.871794872,6.234476127,9.51426321,7.994178803,8.114,0,6.405610503,8.353333333,7.86,5.3776,7.196977778,5.773929447,8.910460662,7.342195054,10,7.311521645,0,10,5.770507215,7.577420012,8,0.484002189,10,6.161334063,8.9,5.39768012,6.149532165,10,5.683031065,10,7.688373892,5.643251532,6.060606061,9.348070273,6.762370598,4.984978702,7.343389627,6.690444465,6.846717473,6.63,98,7.329324104,57,2
2011,BLR,Belarus,Eastern Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,BEL,Belgium,Western Europe,8.433333333,6.781502912,7.158034531,7.5,9.222742623,10,10,10,10,10,10,9.5,10,10,10,10,9.833333333,9.685358652,10,10,10,10,10,10,10,8.713333333,6.016666667,8.243333333,10,10,10,10,10,10,10,10,10,7.5,8.75,9.75,10,10,9.333333333,9,10,10,10,9.761904762,,10,10,10,10,10,10,,10,9.071863473,16,2.470588235,2.234332425,10,2,0,1,3.926230165,7.057280468,5.281095939,7.099978773,10,8.333333333,5.583266128,4.615816087,7.916398907,7.981496365,1,7.096518445,9.513934191,9.860519022,9.294,10,9.667113303,9.65768705,8.94,6.2264,8.274695683,7.317510525,8.84801666,8.082763592,10,7.45155902,4.615384615,6.416287196,6.161076944,8.129634055,10,8.566458387,10,9.522152796,8.9,3.195552305,4.325336628,8,10,10,7.403481489,2.635954482,8.333333333,9.757641981,7.246580635,7.477537565,8.251345071,7.283732178,8.069788821,7.38,38,8.225931736,21,1
2011,BLZ,Belize,Latin America & the Caribbean,,,,5.009618,0,10,10,,10,10,10,,10,10,10,10,10,6.666666667,10,10,,10,,,,9.888888889,9.072222222,9.480555556,,,,,,,,,,,,,10,10,7.333333333,8,,,,8.833333333,,10,10,10,0,10,5,,7.5,7.395807278,73,6.441176471,8.710763426,6,9,,9,7.537984974,7.114243921,5.216185384,7.278483565,6.3,,3.329065561,7.288231811,7.699955639,7.872712264,0.837837838,5.984330598,9.665773152,9.344639179,9.496,0,7.126603083,6.466666667,7.8,5.204,6.490222222,7.690352806,7.322702537,7.506527671,10,7.250523495,0,5.199405142,4.149976212,7.036681527,10,8.890723769,10,9.630241256,7.766666667,3.173743708,4.225420264,10,8.273212426,10,7.239840511,2.487532491,5.757575758,8.046090825,7.370338556,9.258261135,8.352229009,6.878671296,7.916251021,7.12,65,7.257903639,58,2
2011,BEN,Benin,Sub-Saharan Africa,,,,4.50626,7.372776514,10,10,2.5,10,10,8.5,8.7,10,0,5,2.5,7.066666667,7.64648106,10,0,5,5,10,10,10,9.593333333,9.816666667,9.803333333,10,10,10,10,10,10,10,10,10,10,10,10,10,10,6.333333333,7,10,10,10,9.047619048,,5,5,5,10,10,10,,7.5,7.173280503,82,6.329411765,9.495912807,2,7,,7,6.206331143,3.166976847,4.200340256,4.795031308,7.1,,1.068746974,3.853298901,5.734329128,5.83432018,0.862068966,4.160914556,9.04418415,9.062739603,9.458,0,6.891230938,5.673333333,7.62,7.2868,6.860044444,3.833361987,5.859832417,4.846597202,10,4.265209109,0.769230769,0,1.678146626,5.846197068,10,10,10,10,6.1,5.038935872,7.56130227,8,7.5681075,1,5.878057607,3.338257937,2.727272727,6.968441101,2.68950261,6.016480238,6.973481854,4.785572744,6.887876784,6,129,6.586640252,107,3
2011,BTN,Bhutan,South Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.176470588,,,,,,,,,,,,,,,,0.923076923,,8.77392945,9.2014191,8.23020286,,,,,,,,,,,,,,,,,10,,,,,,,,,,,4.090909091,,,,,,,,,,,
2011,BOL,Bolivia,Latin America & the Caribbean,4.433333333,3.789452635,2.821252127,3.7,5.094431694,10,10,5,10,10,9,10,10,10,10,10,10,8.031477231,10,10,10,10,10,10,10,9.777777778,9.027777778,9.601851852,10,10,10,7.5,8.75,10,7.5,8.75,10,10,10,9.5,0.077734008,10,5.666666667,4.5,10,10,10,7.177771525,,10,10,10,10,10,10,,10,7.560831646,61,6.352941176,8.836512262,0,10,10,10,6.29736336,3.572987145,3.673959113,3.63230083,5,4.166666667,3.993334023,6.716327335,3.374147482,4.743730992,0.888888889,4.079313031,8.435909622,7.485569803,8.038,10,8.489869856,9.237933285,7.76,6.7744,7.924111095,4.005991127,7.135370531,5.570680829,10,4.128458853,4.615384615,4.314400011,4.352747826,6.961884938,8,10,8,8.666666667,2.233333333,4.403748362,4.6478981,8,,3,4.456995959,4.123971937,3.181818182,7.614563348,2.367338636,6.742703468,0,4.005065928,5.709576185,6.31,114,6.935415823,79,3
2011,BIH,Bosnia and Herzegovina,Eastern Europe,7,4.99497023,6.171539301,6.1,9.446984371,10,10,7.5,10,9.945782781,9.489156556,10,10,5,5,5,8.333333333,9.089824753,10,0,10,6.666666667,7.5,7.5,7.5,8.195555556,7.683333333,7.792962963,10,10,10,2.5,6.25,7.5,7.5,7.5,10,10,10,8.75,10,10,7,4.25,10,10,10,8.75,,10,10,10,10,10,10,,10,7.993419151,49,5.526099822,5.117166213,4,10,3,6.5,5.285816509,4.184070417,3.776640417,3.9039255,4.5,,3.914579315,7.785349505,6.444194833,7.3770715,0.962962963,5.138770993,9.445666622,8.65965162,9.266,5,8.092829561,10,8.68,6.304,8.328,5.277099083,8.095182592,6.686140838,10,5.392704292,4.615384615,5.310030783,5.106039897,7.530045184,10,8.710542092,10,9.570180697,3.333333333,5.692805833,6.284075917,10,7.505751282,10,7.135994394,3.697321083,5.303030303,8.563467478,4.888419955,5.988906891,5.437804128,5.64649164,7.45088891,6.7,91,7.346709576,56,2
2011,BWA,Botswana,Sub-Saharan Africa,4.833333333,6.542717186,7.173973968,6.2,3.984711638,10,10,10,10,10,10,10,10,5,5,5,8.333333333,7.439348324,10,5,5,6.666666667,5,7.5,6.25,10,9.211111111,8.487037037,7.5,7.5,5,5,5,5,5,5,5,7.5,6.25,6.25,10,10,6.333333333,5.75,7.5,5,7.5,7.44047619,,5,5,5,0,0,0,,2.5,6.54425507,103,2.764705882,7.164032698,6,9,9,9,6.232184645,7.524650592,6.608779311,6.437141868,8.333333333,5.833333333,4.046977903,8.02118489,6.609402582,6.84362907,0.962962963,6.571392886,9.492123342,6.01735507,8.224,10,8.433369603,4.32,8.46,4.918,5.899333333,6.05337655,5.590410423,5.821893486,10,6.775063151,5.384615385,6.637538479,6.265739005,6.996741456,8,9.892739553,10,9.297579851,10,3.564772062,6.267265373,10,3.783564734,10,7.269267028,4.64599307,6.666666667,8.030184409,6.427838254,8.241925081,8.296182377,7.051464976,7.872770618,7.22,55,6.882127535,86,3
2011,BRA,Brazil,Latin America & the Caribbean,6.1,5.546280515,4.850325144,5.5,0.319633291,5,10,10,10,10,9,10,10,5,10,7.5,9.166666667,6.162099986,10,10,10,10,10,10,10,8.722222222,9.538888889,9.42037037,10,10,10,7.5,8.75,10,7.5,8.75,10,10,10,9.5,6.980170106,10,5.666666667,5,10,10,10,8.235262396,,10,10,10,10,10,10,,10,7.631088273,60,4.802941176,7.209413411,7,8,8,8,6.753088647,4.584376393,4.42243491,6.108886523,6.666666667,3.333333333,3.997439337,8.502776708,5.746487248,4.133960928,0.962962963,5.179644421,9.761451697,9.378041899,8.672,5,8.202873399,8.166666667,7.26,6.0544,7.160355556,4.855918045,8.013092603,6.434505324,9.731243001,5.943527386,3.076923077,6.305661555,5.108704006,7.108701972,5,8.743442117,6,6.581147372,2.233333333,3.840419158,5.36476601,6,7.126625477,3,4.594190663,1.696096543,5.454545455,6.616245231,4.76984612,4.934847383,0,3.911930122,5.029089386,6.45,108,7.040544137,69,2
2011,BRN,Brunei Darussalam,South Asia,,,,6.587717,9.898480507,10,10,,10,10,10,9,10,0,0,0,6.333333333,8.743937947,5,10,10,8.333333333,,,,,,,,,,,,,,,,,,,10,10,0.666666667,3.75,,,,6.104166667,,0,0,0,0,10,5,,2.5,6.655830403,98,0,,,10,10,10,5,6.774181822,5.369176697,5.923751512,8.333333333,8.333333333,4.171103526,4.802773258,6.901648117,8.33371355,0.794871795,5.877508633,9.43608137,3.67577222,9.596,10,8.176963398,,9.5,7.82,8.66,5.91228895,7.634922548,6.773605749,10,6.186827422,6.153846154,3.982523087,5.441065555,7.718667826,,9.169169169,5,7.084584585,10,5.779730927,8.12810358,10,10,10,8.984639084,5.199249845,7.121212121,6.653932496,7.360969252,9.36294433,8.923904659,7.43703545,7.835419707,6.92,77,6.787915202,93,3
2011,BGR,Bulgaria,Eastern Europe,6.3,5.661290626,3.872554432,5.3,9.303989702,10,10,10,10,10,10,10,10,10,10,10,10,9.767996567,10,10,10,10,7.5,7.5,7.5,8.028888889,6.938888889,7.489259259,10,10,10,7.5,8.75,10,7.5,8.75,10,10,10,9.5,10,10,6.333333333,6.25,10,10,10,8.94047619,,10,10,10,10,10,10,,10,8.359972687,42,5.764705882,5.302452316,10,10,5,7.5,7.14178955,3.138275342,3.144149117,4.169553825,8.333333333,4.166666667,4.767973315,8.763248849,4.045001248,4.709588102,0.961538462,4.929759145,9.461054171,8.643120811,9.156,10,9.315043745,9.65768705,8.94,6.2264,8.274695683,4.76567367,7.342348524,6.054011097,10,4.722911108,6.923076923,6.416287196,6.020758409,7.587366297,10,9.174727713,10,9.724909238,6.666666667,5.336940642,6.969671932,8,9.251725385,10,7.704167437,3.278102528,6.515151515,9.412147514,4.400078674,8.643239058,4.910965784,6.193280845,7.874119173,7.37,40,7.864986343,41,2
2011,BFA,Burkina Faso,Sub-Saharan Africa,4.233333333,5.88990626,4.465252402,4.9,9.796044051,10,10,7.5,10,10,9.5,2.7,10,0,0,0,4.233333333,7.843125795,10,10,5,8.333333333,7.5,10,8.75,9.371111111,9.538888889,9.22,10,7.5,10,2.5,6.25,10,7.5,8.75,10,10,10,8.5,10,10,5.666666667,6,10,10,10,8.80952381,,10,5,7.5,10,10,10,,8.75,7.547067163,62,4.235294118,9.948228883,2,4,,4,5.04588075,2.437796745,4.214054041,5.495495,4.166666667,5,2.139195153,4.743183398,4.621407073,5.534495407,0.962962963,4.182451759,8.68487079,9.292073362,9.448,0,6.856236038,6.94,7.62,7.2868,7.282266667,5.131823367,3.792168263,4.461995815,10,5.782957661,0.769230769,0,2.18406281,5.982081323,10,8.144242186,10,9.381414062,7.766666667,5.88418926,7.343106997,8,7.942244808,10,7.822701289,4.537012655,3.787878788,7.931915522,3.5511588,8.632252173,6.973481854,5.902283299,7.702132883,5.95,130,6.748533581,95,3
2011,BDI,Burundi,Sub-Saharan Africa,,,,3.880462,8.45635123,10,10,2.5,8.267633902,9.336540643,8.020834909,10,10,0,0,0,6.666666667,7.714617602,5,5,5,5,10,10,10,9.148888889,7.127777778,8.758888889,7.5,7.5,10,5,7.5,10,10,10,10,10,10,8.5,10,8.894234405,2.333333333,3,7.5,10,10,7.389652534,,5,,5,0,0,0,,2.5,6.113624043,123,4.735294118,9.49108148,0,1,,1,3.806593899,1.08444437,2.440922294,2.415892993,2.2,,2.65461566,7.705701717,1.616957503,4.400910463,0.862068966,2.853556099,7.866011724,7.716638377,8.052,5,7.158662525,6.706666667,7.5,5.3,6.502222222,3.838256248,4.609199354,4.223727801,10,3.454878038,0,0,1.151626013,5.469394009,5,8.608608609,9,7.53620287,10,4.50359041,7.873930688,6,7.755176154,10,7.688782875,2.942780792,4.242424242,9.551636022,2.239552025,5.844780055,6.928644548,5.291636281,6.838874008,5.23,144,5.671812021,137,4
