year,ISO_code,countries,region,pf_rol_procedural,pf_rol_civil,pf_rol_criminal,pf_rol,pf_ss_homicide,pf_ss_disappearances_disap,pf_ss_disappearances_violent,pf_ss_disappearances_organized,pf_ss_disappearances_fatalities,pf_ss_disappearances_injuries,pf_ss_disappearances,pf_ss_women_fgm,pf_ss_women_missing,pf_ss_women_inheritance_widows,pf_ss_women_inheritance_daughters,pf_ss_women_inheritance,pf_ss_women,pf_ss,pf_movement_domestic,pf_movement_foreign,pf_movement_women,pf_movement,pf_religion_estop_establish,pf_religion_estop_operate,pf_religion_estop,pf_religion_harassment,pf_religion_restrictions,pf_religion,pf_association_association,pf_association_assembly,pf_association_political_establish,pf_association_political_operate,pf_association_political,pf_association_prof_establish,pf_association_prof_operate,pf_association_prof,pf_association_sport_establish,pf_association_sport_operate,pf_association_sport,pf_association,pf_expression_killed,pf_expression_jailed,pf_expression_influence,pf_expression_control,pf_expression_cable,pf_expression_newspapers,pf_expression_internet,pf_expression,pf_identity_legal,pf_identity_parental_marriage,pf_identity_parental_divorce,pf_identity_parental,pf_identity_sex_male,pf_identity_sex_female,pf_identity_sex,pf_identity_divorce,pf_identity,pf_score,pf_rank,ef_government_consumption,ef_government_transfers,ef_government_enterprises,ef_government_tax_income,ef_government_tax_payroll,ef_government_tax,ef_government,ef_legal_judicial,ef_legal_courts,ef_legal_protection,ef_legal_military,ef_legal_integrity,ef_legal_enforcement,ef_legal_restrictions,ef_legal_police,ef_legal_crime,ef_legal_gender,ef_legal,ef_money_growth,ef_money_sd,ef_money_inflation,ef_money_currency,ef_money,ef_trade_tariffs_revenue,ef_trade_tariffs_mean,ef_trade_tariffs_sd,ef_trade_tariffs,ef_trade_regulatory_nontariff,ef_trade_regulatory_compliance,ef_trade_regulatory,ef_trade_black,ef_trade_movement_foreign,ef_trade_movement_capital,ef_trade_movement_visit,ef_trade_movement,ef_trade,ef_regulation_credit_ownership,ef_regulation_credit_private,ef_regulation_credit_interest,ef_regulation_credit,ef_regulation_labor_minwage,ef_regulation_labor_firing,ef_regulation_labor_bargain,ef_regulation_labor_hours,ef_regulation_labor_dismissal,ef_regulation_labor_conscription,ef_regulation_labor,ef_regulation_business_adm,ef_regulation_business_bureaucracy,ef_regulation_business_start,ef_regulation_business_bribes,ef_regulation_business_licensing,ef_regulation_business_compliance,ef_regulation_business,ef_regulation,ef_score,ef_rank,hf_score,hf_rank,hf_quartile
2012,GNB,Guinea-Bissau,Sub-Saharan Africa,,,,2.959626,5.810474477,10,10,2.5,9.796517064,10,8.459303413,5.5,10,5,0,2.5,6,6.75659263,10,10,10,10,,,,8.744444444,6.894444444,7.819444444,,,,,,,,,,,,,10,10,3.666666667,2.75,,,,6.604166667,,5,10,7.5,0,0,0,,3.75,5.950756046,126,8.244117647,,4,10,,10,7.414705882,,2.87002303,,0.833333333,4.166666667,3.480968692,5.551799773,,,0.794871795,3.033834371,8.352675824,8.424108305,9.574,0,6.587696032,,7.62,7.2868,7.4534,,6.694756474,6.694756474,10,,0.769230769,0,0.384615385,6.133192965,10,9.414701368,10,9.804900456,3.333333333,,,8,2.517253846,0,3.462646795,,3.777777778,8.040196772,,6.909553163,7.668460095,6.598996952,6.622181401,5.96,130,5.955378023,129,4
2012,GUY,Guyana,Latin America & the Caribbean,,,,4.44756,2.617094083,10,10,7.5,10,10,9.5,,10,10,10,10,10,7.372364694,10,10,10,10,,,,9.555555556,9.816666667,9.686111111,,,,,,,,,,,,,10,10,7,6.5,,,,8.375,,,,,10,10,10,,10,7.712620062,54,6.752941176,,2,7,4,5.5,4.750980392,4.16099123,4.365502535,4.806912173,6.666666667,2.5,4.554788309,7.070485497,3.001296552,5.005561807,0.923076923,4.501303928,8.296470744,8.97973246,9.522,5,7.949550801,,7.82,5.1168,6.4684,5.502700605,7.197814533,6.350257569,10,5.481023994,6.666666667,3.650646163,5.266112275,7.021192461,10,3.558,9,7.519333333,10,6.343080947,7.60194574,10,5.683031065,10,8.271342959,4.621444685,4.444444444,9.229413987,3.191735138,7.709089182,7.130412424,6.05442331,7.281699867,6.3,114,7.006310031,71,2
2012,HTI,Haiti,Latin America & the Caribbean,,,,3.227454,5.984142612,5,10,5,10,10,8,10,10,5,5,5,8.333333333,7.439158648,10,10,10,10,10,10,10,9.888888889,8.888888889,9.592592593,10,10,10,10,10,10,10,10,2.5,10,6.25,9.25,10,10,5.333333333,5.75,10,10,10,8.726190476,,5,10,7.5,0,10,5,,6.25,7.048531469,82,9.435294118,9.916893733,0,8,,8,6.838046963,1.725762024,2.110689761,1.886398284,0,2.5,3.881900279,2.633279092,3.270375997,3.196710838,0.891891892,2.228765975,7.566941953,7.169896297,8.744,5,7.120209563,,9.44,8.152,8.796,4.621901397,5.462016375,5.041958886,10,3.696668076,9.230769231,0,4.309145769,7.036776164,,7.641,9,8.3205,6.666666667,5.086251897,7.164576014,10,10,10,8.152915763,3.954737086,0,4.050194561,3.155347042,3.865077606,7.93748393,3.827140038,6.766851933,6,128,6.524265734,105,3
2012,HND,Honduras,Latin America & the Caribbean,,,,3.480403,0,5,10,5,10,10,8,10,10,5,10,7.5,9.166666667,5.722222222,5,10,5,6.666666667,5,7.5,6.25,9.593333333,8.1,7.981111111,7.5,7.5,5,7.5,6.25,5,7.5,6.25,5,7.5,6.25,6.75,0,10,4.333333333,2.5,7.5,7.5,7.5,5.619047619,,10,5,7.5,10,10,10,,8.75,5.877338845,128,6.735294118,10,10,9,8,8.5,8.808823529,3.281446946,3.596381307,3.963639771,5,2.5,2.861203918,7.691663485,2.251180816,1.477970688,0.896551724,3.437340577,9.686159452,8.907202294,8.96,10,9.388340437,9.553333333,8.84,6.9608,8.451377778,4.798146615,8.159379615,6.478763115,10,5.251986375,2.307692308,7.633169251,5.064282644,7.498605884,10,7.949321562,9,8.983107187,0,4.098503452,5.4513697,8,2.517253846,10,5.011187833,3.370302073,3.777777778,9.026083081,3.608931988,8.506728555,7.489110871,5.963155724,6.652483582,7.16,61,6.518669423,105,3
2012,HKG,Hong Kong,East Asia,7.6,7.2,7.3,7.387301587,9.848024295,,10,,10,10,10,10,7.5,10,10,10,9.166666667,9.671563654,,,10,10,10,10,10,9.815555556,7.316666667,9.044074074,10,10,10,7.5,8.75,10,10,10,10,10,10,9.75,10,10,6.333333333,6.25,10,10,10,8.94047619,,10,10,10,10,10,10,,10,9.038171337,14,8.132352941,9.431643628,8,10,10,10,8.890999142,8.809063093,7.841185921,8.500122957,8.333333333,8.333333333,6.463383613,6.798000542,8.787549868,7.80120188,1,7.963019393,8.275528799,9.287494632,9.188,10,9.187755858,9.993333333,10,10,9.997777778,8.076162484,9.349321698,8.712742091,10,8.525133802,7.692307692,10,8.739147165,9.362416758,10,10,10,10,10,8.046025353,8.410366853,10,9.499231604,10,9.325937301,6.539943791,10,9.911555098,8.021642481,9.733851954,9.125672536,8.888777643,9.404904982,8.96,1,8.999085668,1,1
2012,HUN,Hungary,Eastern Europe,6.8,4.9,5.4,5.706349206,9.497450982,10,10,7.5,10,10,9.5,9.5,10,10,10,10,9.833333333,9.610261439,10,10,10,10,10,7.5,8.75,9.26,8.333333333,8.781111111,10,10,10,7.5,8.75,10,7.5,8.75,10,7.5,8.75,9.25,10,10,6,6.75,10,10,10,8.964285714,,10,10,10,10,10,10,,10,8.528692344,37,3.787050568,4.59456602,8,10,3,6.5,5.720404147,4.76377899,2.910404168,4.501524977,10,6.666666667,6.576328444,8.044606395,5.346467872,6.427648248,0.962962963,6.023834496,9.470904596,9.757962852,8.858,10,9.521716862,9.633333333,8.9,6.106,8.213111111,5.924031836,7.552832559,6.738432198,10,6.480524005,3.846153846,6.416287196,5.580988349,7.633132914,10,8.771167368,10,9.590389123,7.233333333,5.234523941,6.46495577,4,7.755176154,10,6.781331533,2.40238813,7.333333333,9.718761051,5.118626408,9.614559587,6.895016568,6.84711418,7.739611612,7.33,46,7.929346172,38,1
2012,ISL,Iceland,Western Europe,,,,7.706134,9.87712195,10,10,10,10,10,10,,10,10,10,10,10,9.95904065,10,10,10,10,10,10,10,8.622222222,7.961111111,8.861111111,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,8.75,10,10,10,9.678571429,,10,10,10,10,10,10,,10,9.270261916,6,2.352941176,7.415698968,8,4,3,3.5,5.317160036,7.598140628,6.003217604,6.967046026,10,10,6.775094571,9.144945699,8.51956831,8.552264024,1,8.173364096,9.392993091,8.443441011,8.962,0,6.699608526,9.733333333,8.9,1.398,6.677111111,5.064862767,8.76417365,6.914518208,10,3.226504186,0.769230769,6.416287196,3.470674051,6.765575843,5,7.19777283,10,7.39925761,5.566666667,7.203601199,5.139233607,8,10,10,7.651583579,4.891594083,7.777777778,9.793139316,8.156260604,9.618412121,8.430694295,8.111313033,7.720718074,6.94,74,8.105130958,28,1
2012,IND,India,South Asia,4.1,3.9,4.5,4.131746032,8.496420438,0,9.892061579,5,9.930328257,9.896917489,6.943861465,10,2.5,5,5,5,5.833333333,7.091205079,5,10,10,8.333333333,10,10,10,9.26,5.277777778,8.179259259,10,10,10,10,10,7.5,10,8.75,10,10,10,9.75,9.683310257,9.976248269,6.666666667,5.25,7.5,5,10,7.725175028,,10,10,10,10,10,10,,10,7.20451454,74,7.147058824,9.111149114,7,8,7,7.5,7.689551984,6.239488945,4.663630683,5.627736762,6.666666667,6.666666667,2.593854408,6.867454889,4.954549333,6.083346562,0.962962963,5.492304384,9.418457592,9.35480987,8.138,0,6.727816865,7.753333333,7.26,3.2048,6.072711111,5.62556648,7.574231567,6.599899024,10,5.740857866,0,0.331876924,2.02424493,6.174213766,2,8.823297299,10,6.9410991,10,5.237701533,7.152098053,10,6.299740913,10,8.114923417,3.468986475,3.111111111,8.230847214,3.603581915,3.400669009,7.276133668,4.848554899,6.634859138,6.54,103,6.87225727,83,3
2012,IDN,Indonesia,South Asia,4.4,4.7,3.7,4.242857143,9.765994681,10,10,7.5,9.98258889,9.983928206,9.493303419,10,10,5,5,5,8.333333333,9.197543811,5,10,5,6.666666667,7.5,10,8.75,6.088888889,6.525,7.121296296,10,10,10,7.5,8.75,7.5,7.5,7.5,10,7.5,8.75,9,9.598205153,10,4.666666667,5.5,10,7.5,7.5,7.823553117,,5,5,5,5,5,5,,5,6.921251847,87,7.647058824,8.719567316,7,8,7,7.5,7.716656535,4.429150257,4.852690362,5.110308476,4.166666667,5,1.711495281,6.001264289,5.037178057,5.632383819,0.896551724,4.419085338,8.545212832,7.939679279,9.144,10,8.907223028,9.22,8.6,5.884,7.901333333,5.505919086,7.303056551,6.404487818,10,6.04561301,1.538461538,1.216882054,2.933652201,6.809868338,5,9.587,10,8.195666667,2.233333333,5.452300457,5.966154543,10,0,5,4.775298056,4.883261048,4.444444444,8.121642735,3.947758986,8.184578767,7.096784445,6.113078404,6.361347709,6.84,82,6.880625923,80,3
2012,IRN,Iran,Middle East & North Africa,1.9,5.6,3.8,3.76984127,8.947767858,0,10,2.5,9.943320723,9.9686084,6.482385825,10,7.5,5,0,2.5,6.666666667,7.365606783,0,0,0,0,5,5,5,6.177777778,4.025,5.067592593,5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3,8.692016674,4.114075033,0,0.5,5,2.5,2.5,3.329441672,,0,0,0,0,0,0,,0,3.92356544,152,6.870588235,7.989100817,7,7,7,7,7.214922263,4.450855914,3.462361729,5.513562828,7.5,6.666666667,5.625799005,5.835288335,5.516386656,5.377660337,0.517241379,4.210225258,9.44696258,6.066861932,0,10,6.378456128,7.52,4.68,0,4.066666667,4.889853546,5.758096442,5.323974994,0,2.836509137,0,0,0.945503046,2.584036177,0,9.348,2,3.782666667,7.766666667,4.04334236,4.343271844,8,2.517253846,1,4.611755786,3.066968535,0.888888889,9.453860247,4.621379574,5.300998854,6.143991695,4.912681299,4.435701251,4.96,148,4.44178272,153,4
