year,ISO_code,countries,region,pf_rol_procedural,pf_rol_civil,pf_rol_criminal,pf_rol,pf_ss_homicide,pf_ss_disappearances_disap,pf_ss_disappearances_violent,pf_ss_disappearances_organized,pf_ss_disappearances_fatalities,pf_ss_disappearances_injuries,pf_ss_disappearances,pf_ss_women_fgm,pf_ss_women_missing,pf_ss_women_inheritance_widows,pf_ss_women_inheritance_daughters,pf_ss_women_inheritance,pf_ss_women,pf_ss,pf_movement_domestic,pf_movement_foreign,pf_movement_women,pf_movement,pf_religion_estop_establish,pf_religion_estop_operate,pf_religion_estop,pf_religion_harassment,pf_religion_restrictions,pf_religion,pf_association_association,pf_association_assembly,pf_association_political_establish,pf_association_political_operate,pf_association_political,pf_association_prof_establish,pf_association_prof_operate,pf_association_prof,pf_association_sport_establish,pf_association_sport_operate,pf_association_sport,pf_association,pf_expression_killed,pf_expression_jailed,pf_expression_influence,pf_expression_control,pf_expression_cable,pf_expression_newspapers,pf_expression_internet,pf_expression,pf_identity_legal,pf_identity_parental_marriage,pf_identity_parental_divorce,pf_identity_parental,pf_identity_sex_male,pf_identity_sex_female,pf_identity_sex,pf_identity_divorce,pf_identity,pf_score,pf_rank,ef_government_consumption,ef_government_transfers,ef_government_enterprises,ef_government_tax_income,ef_government_tax_payroll,ef_government_tax,ef_government,ef_legal_judicial,ef_legal_courts,ef_legal_protection,ef_legal_military,ef_legal_integrity,ef_legal_enforcement,ef_legal_restrictions,ef_legal_police,ef_legal_crime,ef_legal_gender,ef_legal,ef_money_growth,ef_money_sd,ef_money_inflation,ef_money_currency,ef_money,ef_trade_tariffs_revenue,ef_trade_tariffs_mean,ef_trade_tariffs_sd,ef_trade_tariffs,ef_trade_regulatory_nontariff,ef_trade_regulatory_compliance,ef_trade_regulatory,ef_trade_black,ef_trade_movement_foreign,ef_trade_movement_capital,ef_trade_movement_visit,ef_trade_movement,ef_trade,ef_regulation_credit_ownership,ef_regulation_credit_private,ef_regulation_credit_interest,ef_regulation_credit,ef_regulation_labor_minwage,ef_regulation_labor_firing,ef_regulation_labor_bargain,ef_regulation_labor_hours,ef_regulation_labor_dismissal,ef_regulation_labor_conscription,ef_regulation_labor,ef_regulation_business_adm,ef_regulation_business_bureaucracy,ef_regulation_business_start,ef_regulation_business_bribes,ef_regulation_business_licensing,ef_regulation_business_compliance,ef_regulation_business,ef_regulation,ef_score,ef_rank,hf_score,hf_rank,hf_quartile
2014,BGD,Bangladesh,South Asia,2.874195665,3.902895366,3.270790568,3.349293866,8.867289709,5,10,5,9.922629078,9.85696835,7.955919486,10,7.5,0,0,0,5.833333333,7.552180843,5,5,5,5,,,7.5,7.2,6.111111111,6.937037037,5,7.5,,,7.5,,,7.5,,,7.5,7,8.118004611,9.811800461,4.666666667,4.5,7.5,7.5,7.5,7.085210248,,0,0,0,0,10,5,0,1.666666667,5.494260072,141,9.75,9.675956548,7,9,9,9,8.856489137,2.294451918,2.743436133,4.09800436,4.16666667,3.333333333,0.941,3.087607391,2.617880778,3.950055084,0.810810811,2.739599384,9.908119404,9.574334962,8.601766935,0,7.021055325,6.526666667,7.22,6.2748,6.673822222,5.460056696,0.162721893,2.811389295,10,6.311087834,0,7.633169251,4.648085695,6.033324303,5,8.999,10,7.999666667,10,5.93696731,6.345539255,10,1.36606213,10,7.274761449,3.363517803,4,9.229665554,2.037454078,6.528447036,6.614783407,5.295644646,6.856690921,6.3,119,5.897130036,134,4
2014,BRD,Barbados,Latin America & the Caribbean,,,,6.746721529,6.471231717,10,10,,10,10,10,,,,,,,8.235615858,10,10,,10,,,,9.26,8.516666667,8.888333333,,,,,,,,,,,,,10,10,9,7.75,,,,9.1875,,10,10,10,0,0,0,,5,7.880063513,49,7.502941176,5.968941943,6,6,6,6,6.36797078,7.118247872,5.251673675,6.694446805,9.89,,3.803,5.929107047,7.719306181,5.247298151,0.871794872,6.042748109,9.530949308,9.145450448,9.622565951,0,7.074741427,8.353333333,7.86,5.6344,7.282577778,6.769702051,4.931967431,5.850834741,10,6.810533728,0,9.403179512,5.40457108,7.1344959,8,0,10,6,8.9,4.407904742,6.505965706,8,5.683031065,10,7.249483586,5.109819068,5.333333333,9.349120719,6.089340502,4.999638041,7.343389627,6.370773548,6.540085711,6.63,100,7.255031757,60,2
2014,BLR,Belarus,Eastern Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,BEL,Belgium,Western Europe,8.479002715,7.203943267,6.703454493,7.462133491,9.258411569,10,10,10,9.881048572,9.946471858,9.965504086,10,10,10,10,10,10,9.741305218,10,10,10,10,,,10,8.704444444,6.016666667,8.24037037,10,10,,,10,,,10,,,10,10,10,10,9.333333333,9,10,10,10,9.761904762,,10,10,10,10,10,10,10,10,9.101087191,15,2.326470588,2.312475571,10,2,0,1,3.90973654,8.027163908,5.942226584,7.385106292,10,8.333333333,5.565,9.943302288,7.823979136,7.282471579,1,7.811398125,9.21430007,9.775388255,9.932,10,9.730422081,9.8166,8.94,6.5444,8.433666667,7.92269579,9.728995482,8.825845636,10,7.822641806,3.846153846,7.743794892,6.470863515,8.432593954,10,8.642,10,9.547333333,8.9,3.294443433,4.711156889,6,10,10,7.150933387,3.039406998,8.666666667,9.894496385,6.724503932,9.042452935,8.027158542,7.56578091,8.088015877,7.59,31,8.345543595,17,1
2014,BLZ,Belize,Latin America & the Caribbean,3.547484821,4.935611656,2.903974374,3.795690284,0,10,10,,10,10,10,,,10,10,10,10,6.666666667,10,10,,10,,,,9.666666667,7.683333333,8.675,,,,,,,,,,,,,10,10,7.333333333,7.75,,,,8.770833333,,10,10,10,0,10,5,,7.5,6.983818404,81,6.738235294,8.431259972,4,9,,9,7.042373817,7.78352177,4.24,7.414327537,6.45,,3.329,4.767009987,7.823979136,7.422322801,0.837837838,5.654815817,7.879228509,9.735083354,9.759720071,0,6.843507984,6.813333333,7.68,4.3856,6.292977778,6.119637574,9.963313765,8.041475669,10,6.744436922,0,6.305661555,4.350032826,7.171121568,10,9.84382553,10,9.947941843,7.766666667,2.63095042,4.737714699,8,6.546424852,10,6.613626106,2.620216049,4.888888889,9.765122265,7.529572739,7.459619696,8.195298439,6.743119679,7.76822921,6.9,82,6.941909202,76,2
2014,BEN,Benin,Sub-Saharan Africa,,,,4.285303987,7.526894608,10,10,7.5,10,10,9.5,8.7,7.5,5,5,5,7.066666667,8.031187091,5,10,5,6.666666667,,,10,9.926666667,9.261111111,9.729259259,10,10,,,10,,,7.5,,,10,9.5,10,10,5.333333333,7.25,10,10,10,8.94047619,,10,10,10,10,10,10,10,10,7.562762981,57,6.185294118,9.771474636,2,4,3,3.5,5.364192188,4.090909163,3.674242496,4.769230684,6.4,,1.069,7.288231811,5.680187466,5.97014904,0.666666667,4.056453194,8.932620622,8.90847439,9.782557662,0,6.905913168,5.84,7.62,7.2868,6.9156,5.947598921,4.772809358,5.36020414,10,5.596255123,0.769230769,1.770010261,2.711832051,6.246909048,10,8.098,10,9.366,6.1,5.343353605,7.788050237,8,7.565229521,1,5.96610556,4.040404161,0.444444444,8.195429523,,9.138346982,8.352229009,6.034170824,7.122092128,5.94,130,6.751381491,90,3
2014,BTN,Bhutan,South Asia,,,,5.662814764,9.390387942,10,10,7.5,10,10,9.5,10,7.5,5,5,5,7.5,8.796795981,5,0,10,5,,,,8.92,6.433333333,7.676666667,,,,,,,,,,,,,10,10,4,4.75,,,,7.1875,,,10,10,0,0,0,5,5,6.722923519,92,4.6,9.899419951,8,9,8,8.5,7.749854988,6.453746258,5.419408031,5.912719311,8.96,,7.365,3.886170025,6.558575737,8.060628874,0.923076923,6.324068298,9.690112824,9.399734724,8.358690971,0,6.86213463,9.813333333,,,9.813333333,5.25172855,5.237889876,5.244809213,10,4.017346729,0,0.331876924,1.449741218,6.626970941,5,8.283,9,7.427666667,10,4.893148128,6.939294292,10,10,,8.366488484,4.387380162,2.444444444,9.11962263,5.380828453,9.478229165,6.973481854,6.297331118,7.363828756,6.99,77,6.85646176,82,3
2014,BOL,Bolivia,Latin America & the Caribbean,5.102637671,3.690042257,2.495727748,3.762802559,6.43254755,10,10,7.5,10,10,9.5,10,10,5,5,5,8.333333333,8.088626961,10,10,10,10,,,7.5,9.555555556,9.072222222,8.709259259,7.5,7.5,,,5,,,5,,,7.5,6.5,10,10,5.333333333,4.75,10,10,10,8.583333333,,10,10,10,10,10,10,10,10,7.342116639,67,6.194117647,8.836512262,0,10,10,10,6.257657477,2.602375852,3.190642695,4.065020535,5,4.166666667,3.993,6.735226573,4.089980314,5.206172837,0.837837838,3.986993712,8.029317558,8.028845962,8.843287256,10,8.725362694,9.237933285,7.68,6.3808,7.766244428,3.574406356,1.893491124,2.73394874,10,2.686900483,4.615384615,10,5.767428366,6.566905384,8,8.572,10,8.857333333,1.1,2.458748621,5.741543471,8,,3,4.060058418,3.581818183,1.111111111,7.790964839,2.934605181,6.431829071,0,3.641721397,5.519704383,6.21,124,6.77605832,86,3
2014,BIH,Bosnia and Herzegovina,Eastern Europe,6.658324278,5.179756281,5.098232688,5.645437749,9.439147819,10,10,7.5,10,9.775659128,9.455131826,10,10,5,5,5,8.333333333,9.075870993,5,5,10,6.666666667,,,10,8.417777778,7.961111111,8.792962963,10,7.5,,,10,,,10,,,10,9.5,10,10,6.666666667,4,10,10,10,8.666666667,,10,10,10,10,10,10,10,10,8.042956815,46,5.438235294,5.140514989,4,10,3,6.5,5.269687571,3.106795947,2.904523611,3.55987072,6.14,,3.915,7.837119866,7.296133333,5.050505002,0.891891892,4.707257422,9.620229997,9.692422755,9.813953488,5,8.53165156,10,8.72,6.672,8.464,5.432060905,9.595859387,7.513960146,10,5.361022802,3.076923077,8.518174381,5.652040087,7.907500058,10,7.26,10,9.086666667,4.433333333,7.462337905,7.54699427,10,7.513425893,10,7.826015234,2.5,4.222222222,7.607628317,,7.964866967,5.292082884,5.517360078,7.476680659,6.78,89,7.411478407,53,2
2014,BWA,Botswana,Sub-Saharan Africa,4.485340249,6.101268429,6.090183217,5.558930632,3.984711638,10,10,10,10,10,10,10,7.5,5,5,5,7.5,7.161570546,10,10,5,8.333333333,,,,9.926666667,9.072222222,9.499444444,,,,,,,,,,,,,10,10,6,5.25,,,,7.8125,,5,5,5,0,0,0,5,3.333333333,6.802451683,90,2.997058824,7.164032698,4,9,9,9,5.79027288,6.393665907,5.632932893,6.486851114,8.333333333,5.833333333,3.336,8.09678184,5.424364727,5.325312138,0.972972973,6.013465459,9.202479166,7.171858325,9.119372812,10,8.873427576,1.653333333,8.48,5.5312,5.221511111,6.526707391,9.195862963,7.861285177,10,7.331150641,5.384615385,10,7.571922009,7.663679574,8,10,10,9.333333333,10,4.872183614,5.543203859,10,3.783564734,10,7.366492034,3.743428157,6.222222222,8.455853343,5.189063431,9.124928517,8.296182377,6.838613008,7.846146125,7.24,62,7.021225842,70,2
2014,BRA,Brazil,Latin America & the Caribbean,5.016562073,5.25751535,3.739929683,4.671335702,0,10,10,10,9.996735437,10,9.999347087,10,10,5,5,5,8.333333333,6.110893474,10,10,10,10,,,5,8.631111111,9.538888889,7.723333333,10,10,,,2.5,,,2.5,,,7.5,6.5,8.530946587,10,5.666666667,4.75,10,10,10,8.421087608,,10,10,10,10,10,10,10,10,6.959999388,83,4.761764706,6.351135938,4,8,4,6,5.278225161,3.967487312,3.086044812,4.857220651,6.666666667,3.333333333,3.742,8.381889336,4.848202224,3.115924399,0.891891892,4.414285002,9.596165243,9.57917452,8.733581532,5,8.227230324,8.186666667,7.3,6.058,7.181555556,4.755562386,4.915990478,4.835776432,9.814471243,6.543703422,3.076923077,8.186297457,5.935641319,6.941861137,5,6.146,8,6.382,2.233333333,3.158602155,5.394903695,6,7.133532627,3,4.486728635,1.161104902,4.444444444,7.302710883,2.974952437,4.999276082,0,3.480414791,4.783047809,5.93,132,6.444999694,114,3
2014,BRN,Brunei Darussalam,South Asia,,,,5.887949183,9.802817735,10,10,,10,10,10,,,0,0,0,0,6.600939245,10,5,,7.5,,,0,,,0,0,0,,,0,,,2.5,,,2.5,1,10,10,0.666666667,3.75,2.5,2.5,2.5,4.55952381,,0,0,0,0,10,5,,2.5,4.678174488,153,0,,,10,10,10,5,4.255264021,6.44,4.989275362,8.333333333,8.333333333,4.171,4.802773258,4.848202224,3.718395017,0.794871795,4.97494353,9.480199462,6.501866517,9.961114742,10,8.98579518,,9.76,8.7136,9.2368,6.200176183,2.159763314,4.179969748,10,5.848559232,6.153846154,4.314400011,5.438935132,7.21392622,,8.8681398,10,9.4340699,10,4.577274163,7.539470679,10,10,10,8.68612414,1.501671852,6.888888889,9.539163195,4.060611564,8.978282265,9.002369944,6.661831285,8.260675108,6.89,83,5.784087244,137,4
2014,BGR,Bulgaria,Eastern Europe,6.007184516,5.389503434,4.40266764,5.266451863,9.357531592,10,10,10,10,10,10,10,10,10,10,10,10,9.785843864,10,10,10,10,,,7.5,8.191111111,5.922222222,7.204444444,10,10,,,7.5,,,10,,,10,9.5,10,10,6.333333333,6.25,10,10,10,8.94047619,,10,10,10,10,10,10,10,10,8.327565995,40,5.661764706,5.826527639,8,10,7,8.5,6.997073086,2.809861219,3.114135482,4.327481506,8.333333333,4.166666667,4.768,8.838845799,3.775628426,5.302382119,0.891891892,4.775590719,8.132357903,9.113496705,9.716375468,10,9.240557519,9.8166,8.94,6.5444,8.433666667,5.3858534,9.839054187,7.612453793,10,5.422241733,6.923076923,7.633169251,6.659495969,8.176404107,10,8.282,10,9.427333333,5.566666667,5.418491821,7.587712174,6,9.257481343,10,7.305058667,3.59651469,6,9.4163493,3.778820911,9.118051297,5.258454904,6.194698517,7.642363506,7.37,48,7.848782998,42,2
2014,BFA,Burkina Faso,Sub-Saharan Africa,3.935800009,4.709017634,3.640469309,4.095095651,9.686113544,10,10,7.5,10,10,9.5,2.4,10,5,5,5,5.8,8.328704515,10,10,5,8.333333333,,,7.5,9.166666667,9.261111111,8.642592593,7.5,7.5,,,7.5,,,7.5,,,7.5,7.5,10,10,4,6.75,7.5,7.5,7.5,7.607142857,,10,10,10,10,10,10,10,10,7.31425692,69,3.944117647,10,2,9,4,6.5,5.611029412,1.853980189,3.594626659,4.163926422,3.333333333,5,2.139,4.756345117,5.077216989,4.677293378,0.891891892,3.636187006,9.018222002,8.859238282,9.951172253,0,6.957158134,7.033333333,7.62,7.2868,7.313377778,5.486452037,2.709495904,4.09797397,10,5.572018732,0.769230769,7.190666685,4.510638729,6.480497619,10,8.026940847,10,9.342313616,6.666666667,5.150893315,7.190212066,6,7.945122787,10,7.158815806,4.330187856,2,9.033403623,3.143192098,8.8062729,6.973481854,5.714423055,7.405184159,6.02,126,6.66712846,94,3
2014,BDI,Burundi,Sub-Saharan Africa,,,,3.696579948,7.71932077,5,8.348799021,2.5,9.865208083,9.979781213,7.138757663,10,7.5,5,0,2.5,6.666666667,7.174915033,0,0,5,1.666666667,,,5,9.26,5.738888889,6.666296296,0,0,,,2.5,,,2.5,,,2.5,1.5,10,10,2,2.75,0,0,0,3.535714286,,5,10,7.5,0,0,0,10,5.833333333,4.638074804,154,5.444117647,10,2,8,5,6.5,5.986029412,1.045913446,3.186270965,2.934324177,3.93,,2.655,8.513441578,1.930255991,4.153009218,0.897435897,3.361807593,9.126521011,8.911309326,9.124031992,5,8.040465582,8.066666667,7.44,5.1872,6.897955556,4.19002069,1.140264513,2.665142601,10,4.757039703,1.538461538,10,5.431833747,6.248732976,5,0,10,5,10,4.1967786,7.380948925,8,7.755176154,10,7.88881728,3.571839447,2.666666667,9.731174032,2.716644246,9.286648033,6.928644548,5.816936162,6.235251147,5.97,129,5.304037402,151,4
